,,theta_1,theta_2,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,
10543,0.0,1.1834102,0.37038755,1.5081288,0.0008379174,-1135.691,-1275.2174,957
10544,0.0,0.7776465,0.07182032,1.3473176,-0.0024398393,-1134.2699,-1675.842,956
10545,0.0,0.61479837,0.118652016,1.5054778,-0.00052174705,-1133.9092,-1344.4164,955
10546,0.0,0.007893902,-0.046784587,1.3974887,0.0010821905,-1133.5558,-1206.5485,954
10547,0.0,0.68286777,0.040964946,1.2920768,-0.002533857,-1133.3738,-1654.8387,953
10548,0.0,-0.41150633,0.050059266,1.1954862,-0.0010397856,-1133.2808,-1428.5525,952
10549,0.0,0.013921132,0.96683246,1.1145005,-0.003475972,-1131.5448,-1158.2832,951
10550,0.0,1.1550218,0.50500786,1.481569,-0.0015142385,-1131.0664,-2041.9113,1000
10551,0.0,-0.08012181,-0.31595376,1.2136155,0.00097370666,-1130.5682,-1344.4164,999
10552,0.0,1.3018131,0.93537134,0.875208,-0.0059970208,-1130.4967,-1249.1202,998
10553,0.0,1.0994502,0.7569709,1.200485,0.0047172424,-1130.4175,-1344.4164,997
10554,0.0,1.744895,0.77260464,1.4102135,0.0035357024,-1130.2949,-1158.2832,996
10555,0.0,0.99594134,0.42014065,1.4152299,-0.0024583696,-1130.2281,-1206.5485,995
10556,0.0,0.039253727,0.68894386,1.2356929,-0.0027236945,-1129.9567,-1470.7748,994
10557,0.0,0.80176663,0.852766,1.4329963,0.0024446263,-1129.5986,-1969.1292,993
10558,0.0,-0.47430333,0.31985348,1.4437133,0.0007015691,-1129.5134,-1249.1202,992
10559,0.0,0.62622976,-0.012131417,1.4873155,0.0007500901,-1129.2653,-1384.582,991
10560,0.0,0.97352284,0.75312465,1.473568,-0.0016599392,-1128.8367,-1630.1469,990
10561,0.0,0.2662312,0.9875831,1.4349904,0.0019955975,-1128.7412,-1296.5078,989
10562,0.0,-0.66392356,0.4675195,1.4898475,0.0002735408,-1128.467,-1158.2832,988
10563,0.0,0.20084485,0.9766159,1.3684124,0.002615324,-1128.4329,-1863.0647,987
10564,0.0,0.6903626,0.76061493,1.3582906,0.003049113,-1127.5625,-2662.1838,986
10565,0.0,-0.22804394,0.84251696,0.40066284,0.0021393062,-1127.0096,-1470.7748,985
10566,0.0,-0.3127979,0.20408039,1.0713031,-0.0015774973,-1126.8964,-1630.1469,984
10567,0.0,0.4484531,0.37170509,1.36805,-0.0021591026,-1125.9972,-1470.7748,983
10568,0.0,-1.0194123,0.88170165,1.1653349,-0.0014274857,-1125.884,-1296.5078,982
10569,0.0,0.9659764,0.7057317,1.3202512,-0.0035981152,-1125.0276,-1470.7748,981
10570,0.0,0.5143214,0.8817479,1.3123832,-0.003277505,-1124.9749,-1131.5448,980
10571,0.0,0.4636927,0.72908056,1.4274682,-0.001958428,-1124.7778,-1275.2174,979
10572,0.0,0.0090867095,0.85162795,1.4260526,-0.0016580106,-1124.1553,-2014.1868,978
10573,0.0,0.9786847,0.31785586,0.81670445,0.0042041643,-1123.128,-1782.238,977
10574,0.0,0.26377204,0.7411306,1.3688278,0.0023416646,-1122.8807,-1158.2832,976
10575,0.0,-0.5518585,0.89296657,1.26365,0.0019929192,-1122.8058,-1564.2208,975
10576,0.0,0.8147429,0.38792473,1.3112108,0.0030081344,-1122.6508,-1249.1202,974
10577,0.0,0.6771801,0.92823035,1.3467207,0.0032449437,-1122.2388,-1275.2174,973
10578,0.0,1.4190003,0.43813947,1.2481796,-0.0042531174,-1121.7814,-2014.1868,972
10579,0.0,0.13272893,0.014546123,0.6938301,0.0020062877,-1121.6099,-2327.3357,971
10580,0.0,0.043563973,0.27250952,0.9768565,-0.002394146,-1121.5776,-1428.5525,970
10581,0.0,0.23645148,-0.096395366,1.3964083,0.0011685268,-1121.1527,-1765.8892,969
10582,0.0,0.78003985,0.45320624,1.1637669,0.0037261406,-1120.5231,-1206.5485,968
10583,0.0,0.04168586,0.61263555,1.4871262,0.00024375756,-1120.3047,-1296.5078,967
10584,0.0,0.44410205,0.042894762,1.2879112,-0.0020866294,-1120.0369,-1296.5078,966
10585,0.0,0.27628237,0.95819384,1.4695134,0.0010339385,-1119.3551,-2130.1975,965
10586,0.0,-0.50082844,0.21577673,1.4363238,-0.0005074804,-1119.234,-1344.4164,964
10587,0.0,0.56405437,-0.02444289,1.2536584,-0.002283347,-1118.9137,-2215.303,963
10588,0.0,-0.8038313,0.89159244,1.3938054,0.0010958586,-1118.6902,-1360.9285,962
10589,0.0,1.4871078,0.70082974,1.4616098,0.0017448657,-1118.588,-1229.5968,961
10590,0.0,-0.26332438,0.61647874,1.4145659,-0.0011998513,-1118.188,-1841.5239,960
10591,0.0,-0.11164903,-0.5891556,1.4471037,4.588732e-05,-1118.0303,-1384.582,959
10592,0.0,-0.12017437,0.6750465,1.3402717,-0.0019084095,-1118.0171,-1229.5968,958
10593,0.0,0.8091067,0.6621482,0.12798452,-0.0014147897,-1117.3026,-1206.5485,957
10594,0.0,0.3225208,0.695845,1.2560706,-0.0029651425,-1116.8293,-1131.5448,956
10595,0.0,1.2137204,0.35169175,1.326562,-0.0032613263,-1116.7256,-1131.5448,955
10596,0.0,0.32617265,0.89786065,0.9920501,-0.0040137144,-1116.5464,-1950.7052,954
10597,0.0,0.18736447,0.55967057,0.41249672,-0.0023312578,-1116.1652,-1384.582,953
10598,0.0,0.80817616,0.4381306,0.6004031,0.0036963604,-1115.9762,-1249.1202,952
10599,0.0,0.7763688,0.19263625,1.3223889,-0.0025150648,-1115.682,-1296.5078,951
10600,0.0,0.2389473,0.0011333142,1.1816236,-0.0019889595,-1115.2653,-1819.3798,1000
10601,0.0,0.8455261,0.285943,1.1932281,0.003405445,-1114.8876,-1229.5968,999
10602,0.0,-0.25289947,0.49966744,1.2235092,0.001915816,-1114.8689,-1929.0156,998
10603,0.0,-0.2074525,0.9460489,1.0077201,0.0031276185,-1114.8536,-1448.8499,997
10604,0.0,1.7717147,0.8009096,0.6470951,0.0059585017,-1114.8258,-1158.2832,996
10605,0.0,0.821124,0.6154041,1.4322501,0.0018236709,-1114.769,-1131.5448,995
10606,0.0,0.037431035,0.784047,0.09984802,-0.0008377335,-1113.7214,-2772.697,994
10607,0.0,-0.5505462,0.8315985,1.4755994,-8.4966465e-05,-1113.6935,-1406.1903,993
10608,0.0,0.9100856,0.031859946,1.3755225,0.0020591028,-1113.4568,-1406.1903,992
10609,0.0,0.088522,0.59076935,0.7839694,-0.0030028224,-1113.0726,-1765.8892,991
10610,0.0,0.81895936,0.034183636,1.2856929,-0.0025367753,-1112.5907,-1406.1903,990
10611,0.0,1.1847003,0.41703984,1.385695,0.0026144986,-1112.5493,-1630.1469,989
10612,0.0,1.1012657,0.5314355,1.4474678,-0.001519767,-1112.471,-1249.1202,988
10613,0.0,0.98242384,0.21314402,1.4674484,-0.000640795,-1111.9436,-1384.582,987
10614,0.0,0.926865,0.4375174,1.3837559,0.002385925,-1111.9114,-1344.4164,986
10615,0.0,0.036925007,0.49688685,0.7814445,-0.0027358083,-1111.7501,-1183.206,985
10616,0.0,0.08649004,0.81491417,1.0335404,-0.0033582232,-1111.5327,-1782.238,984
10617,0.0,0.6151299,-0.33785766,1.3824795,0.0012754827,-1111.3276,-1344.4164,983
10618,0.0,-0.13474338,0.57598794,1.280045,-0.0019756756,-1111.0093,-1675.842,982
10619,0.0,-0.79695225,0.22679383,1.3682706,-0.0003982801,-1109.8785,-1206.5485,981
10620,0.0,-0.93820024,0.12995711,0.9931418,-0.0002698528,-1109.7687,-1183.206,980
10621,0.0,0.38409483,0.2798705,1.4697804,-5.9820562e-05,-1109.4615,-1115.682,979
10622,0.0,0.6644046,-0.22021319,1.4368197,0.00089368474,-1109.1808,-1518.2142,978
10623,0.0,0.39941898,-0.024360817,1.3241042,0.0016963842,-1109.1802,-1841.5239,977
10624,0.0,0.27370024,-0.37515455,0.97221565,0.0016161824,-1108.6761,-1183.206,976
10625,0.0,0.56414926,-0.14769837,1.4075447,0.0011754215,-1108.0537,-2283.077,975
10626,0.0,0.8594374,0.39828923,0.4840529,0.003319239,-1107.9927,-1929.0156,974
10627,0.0,0.3235361,0.4088561,1.4305973,0.0011364748,-1107.6182,-1742.4541,973
10628,0.0,0.6709883,-0.23249342,1.4026853,0.0012185778,-1107.04,-1344.4164,972
10629,0.0,-0.109101236,-0.31763625,1.4057611,-0.0004233369,-1106.8823,-1296.5078,971
10630,0.0,1.0489018,0.8060482,1.3621515,-0.003010658,-1106.2087,-1428.5525,970
10631,0.0,-0.39138076,0.3899929,1.3551913,-0.001055297,-1105.3972,-1675.842,969
10632,0.0,1.2512562,0.72665226,1.4619081,-0.00037926092,-1105.2233,-2375.3945,968
10633,0.0,-0.086117685,0.9569593,1.33158,0.0021984128,-1105.2217,-1296.5078,967
10634,0.0,-0.6246004,0.025907926,1.3272737,-0.00042490027,-1105.1797,-1765.8892,966
10635,0.0,0.57530683,-0.3096224,1.2968018,0.0016398116,-1105.0177,-1541.0664,965
10636,0.0,-0.9020245,0.7582774,1.2581838,-0.001176392,-1104.6528,-1564.2208,964
10637,0.0,-0.2549189,0.49717507,1.4515293,-0.0003816124,-1104.2339,-1275.2174,963
10638,0.0,-0.077039525,0.30904406,1.4452171,-0.00050255685,-1104.1821,-1131.5448,962
10639,0.0,0.58586717,-0.120297365,0.95268846,0.002632999,-1103.8225,-1863.0647,961
10640,0.0,1.3269291,0.93021953,0.864817,0.0058699683,-1103.664,-1564.2208,960
10641,0.0,0.6164189,0.9995218,0.9090278,-0.0046059983,-1103.3706,-1249.1202,959
10642,0.0,0.2500214,0.62971103,1.3693744,0.0018687559,-1102.719,-1275.2174,958
10643,0.0,0.69072324,-0.19025922,1.4562279,0.00020551433,-1102.6992,-1470.7748,957
10644,0.0,0.33794922,0.17250508,1.1632315,-0.0023938995,-1102.6224,-1360.9285,956
10645,0.0,-0.4407344,0.28368488,0.9044145,0.0015124233,-1101.8053,-1115.682,955
10646,0.0,-0.38061818,0.6810579,1.1330355,-0.0021111474,-1101.6831,-1584.8535,954
10647,0.0,-0.24794716,0.40924186,0.034845132,0.0001542146,-1101.556,-1723.8398,953
10648,0.0,0.88350016,0.876919,0.51609033,-0.0041631823,-1101.5166,-1470.7748,952
10649,0.0,-0.066983275,0.2327006,1.3837768,0.0010449672,-1101.3892,-1229.5968,951
10650,0.0,1.6962435,0.84241,1.2944453,0.0045055067,-1100.6897,-1158.2832,1000
10651,0.0,1.1924106,0.20466314,1.3652378,-0.002175699,-1097.5149,-2989.1943,999
10652,0.0,0.23589696,0.8011625,0.97104514,0.00360515,-1096.5477,-1969.1292,998
10653,0.0,0.3597763,0.20982601,1.3288386,0.0017603098,-1096.2032,-1584.8535,997
10654,0.0,-0.21918957,0.12304703,1.3161895,-0.0010294586,-1095.858,-1675.842,996
10655,0.0,1.1467472,0.16064203,0.9315247,0.0040590563,-1095.6019,-1448.8499,995
10656,0.0,-1.3590777,0.70468175,1.2588905,-0.00040503516,-1095.5952,-3080.5293,994
10657,0.0,-0.63202465,0.6774943,0.46109846,0.001477739,-1095.1465,-1564.2208,993
10658,0.0,1.4366661,0.7400582,1.2389392,-0.004433629,-1094.6029,-1206.5485,992
10659,0.0,0.058790345,-0.51343423,1.4327413,3.2110383e-05,-1094.2346,-1158.2832,991
10660,0.0,-0.7578409,-0.1160184,1.1791356,-9.300704e-06,-1093.9613,-1275.2174,990
10661,0.0,0.5806215,0.43213418,1.4218457,-0.0009894433,-1093.4637,-1158.2832,989
10662,0.0,0.80020624,-0.023190726,1.3103524,-0.002066244,-1093.2435,-1296.5078,988
10663,0.0,0.773296,0.70693743,1.3991686,-0.0017320587,-1093.0015,-2303.8977,987
10664,0.0,-0.7510291,0.5777922,0.7217628,-0.0014065115,-1092.8893,-1497.2836,986
10665,0.0,1.3661662,0.7040828,1.2263525,0.004367993,-1092.6705,-1782.238,985
10666,0.0,0.15592632,0.5810604,1.39391,0.001276315,-1092.4729,-1929.0156,984
10667,0.0,0.047341235,-0.28565806,1.2945619,-0.0008918901,-1090.3992,-1131.5448,983
10668,0.0,0.14610347,0.6582913,1.3364985,0.0018777112,-1090.2208,-1275.2174,982
10669,0.0,0.74667984,0.7548156,1.1546712,-0.0038806559,-1090.0485,-1470.7748,981
10670,0.0,-0.25181702,0.7763404,1.3034236,0.0017835458,-1089.5817,-3305.9268,980
10671,0.0,0.33755475,0.3202737,0.7713869,0.00290705,-1089.4452,-1101.3892,979
10672,0.0,0.18486463,0.26484793,0.82821184,0.0025678491,-1089.3358,-1131.5448,978
10673,0.0,0.73065794,0.88164383,1.3835094,-0.001966492,-1088.4042,-1701.5726,977
10674,0.0,-0.0038174128,0.46449023,1.4272249,-0.00032961965,-1087.4155,-1630.1469,976
10675,0.0,-0.07837888,0.5470668,0.5060961,0.002182577,-1086.6986,-1428.5525,975
10676,0.0,-0.19756974,0.92417985,1.2902323,-0.002046926,-1086.4125,-2014.1868,974
10677,0.0,0.8403974,0.84305084,0.8284706,-0.004716199,-1085.7438,-2238.8647,973
10678,0.0,0.23565497,-0.7456644,1.2944236,-0.00052840594,-1085.7338,-1206.5485,972
10679,0.0,1.1348228,0.98656183,1.0553318,0.0052016196,-1085.4528,-1470.7748,971
10680,0.0,1.0555538,0.32177082,0.14342575,-0.0014749016,-1085.2745,-1206.5485,970
10681,0.0,-0.21218021,0.7883245,0.7579774,-0.002723693,-1085.2732,-1158.2832,969
10682,0.0,0.9762112,0.8161099,1.3972135,0.0016864586,-1084.9886,-1229.5968,968
10683,0.0,0.84699225,0.11421945,1.4071262,-0.00095281505,-1084.6775,-1384.582,967
10684,0.0,0.6062596,0.6917914,0.6069283,-0.00370087,-1084.157,-1324.1947,966
10685,0.0,0.6953087,0.2942142,1.0269243,-0.0033617008,-1083.6653,-1497.2836,965
10686,0.0,1.1799309,0.6758675,1.1225687,-0.0044994503,-1082.8477,-1384.582,964
10687,0.0,0.08754884,-0.09966509,1.1723719,0.001470992,-1082.7454,-1344.4164,963
10688,0.0,1.0645323,0.45291272,1.407888,-0.0010408657,-1081.4633,-1131.5448,962
10689,0.0,0.49979115,0.7771172,1.3668259,-0.0017806945,-1081.3384,-1518.2142,961
10690,0.0,-0.41279927,0.5571234,1.4115533,-0.00027563248,-1079.2571,-1742.4541,960
10691,0.0,-0.4327463,0.623174,0.78698134,0.0020690642,-1078.6874,-1324.1947,959
10692,0.0,1.0531397,0.87652755,1.191528,0.0041956673,-1078.4476,-1497.2836,958
10693,0.0,0.82949805,0.2516541,0.9127608,-0.0036184846,-1078.3856,-1782.238,957
10694,0.0,-0.4328686,0.6604933,0.9413728,-0.0021115479,-1078.261,-1206.5485,956
10695,0.0,1.3465964,0.6430187,1.2415723,0.0038888955,-1077.7528,-1886.7101,955
10696,0.0,0.7051297,0.09216164,0.8374989,-0.003130134,-1077.6609,-1406.1903,954
10697,0.0,1.3786448,0.9331689,1.0542186,-0.005442454,-1077.5935,-1131.5448,953
10698,0.0,0.12035595,0.38169646,1.0040965,-0.0025330347,-1077.551,-1782.238,952
10699,0.0,0.82638377,0.81700444,0.4351972,0.0036000917,-1077.1471,-1497.2836,951
10700,0.0,0.52524996,0.18759182,0.75351995,-0.0029375842,-1076.8108,-1296.5078,1000
10701,0.0,-0.42925754,0.8990947,1.4114228,-4.248649e-05,-1075.615,-1275.2174,999
10702,0.0,1.1140835,0.62145233,1.3823566,0.0016155671,-1075.408,-1654.8387,998
10703,0.0,0.4053085,-0.072169684,1.2364054,-0.0017168112,-1075.3884,-1077.1471,997
10704,0.0,1.0874935,0.55767095,0.30154443,-0.0028406957,-1074.7825,-1324.1947,996
10705,0.0,0.75679713,0.2547227,0.40453967,-0.0026049784,-1074.1238,-1275.2174,995
10706,0.0,-0.26778823,0.13304275,1.3352844,0.00076161406,-1073.9484,-1077.1471,994
10707,0.0,0.35394543,-0.08199333,1.0250868,0.00212249,-1073.8002,-1360.9285,993
10708,0.0,-0.16870816,0.21991335,1.2310202,0.0013685039,-1073.7053,-1249.1202,992
10709,0.0,0.33725965,0.5560287,0.81265247,-0.0032730584,-1072.9845,-1765.8892,991
10710,0.0,0.95714235,0.85436,1.4066211,0.00036087417,-1072.5853,-1115.682,990
10711,0.0,0.40966657,0.16903785,0.55313593,0.002432786,-1072.4552,-2238.8647,989
10712,0.0,1.766445,0.7889136,1.2525356,-0.0041540465,-1070.9768,-1406.1903,988
10713,0.0,1.026799,0.97101086,1.1161691,0.004611223,-1070.8497,-1101.3892,987
10714,0.0,0.52828425,-0.3323544,1.3290567,0.0010642287,-1070.0939,-1497.2836,986
10715,0.0,-0.76158935,0.97063494,1.4002179,-1.0255513e-06,-1070.028,-1497.2836,985
10716,0.0,-0.20746219,0.107834324,1.3983669,-8.3972314e-05,-1069.7573,-1384.582,984
10717,0.0,0.68248725,0.2368285,1.1585277,-0.0027917258,-1069.7135,-1229.5968,983
10718,0.0,0.7026967,-0.17731808,1.2524545,0.0018458115,-1068.6931,-1101.3892,982
10719,0.0,0.72513485,-0.025318796,1.3974975,0.0002591543,-1067.7709,-1158.2832,981
10720,0.0,-0.43652233,0.71139807,0.8392094,-0.0021864346,-1067.7356,-1630.1469,980
10721,0.0,1.2973468,0.7042516,1.3979332,0.00014225388,-1066.534,-1183.206,979
10722,0.0,0.2771509,0.87502176,1.3970014,-0.000121480356,-1066.3214,-1406.1903,978
10723,0.0,0.88309366,-0.071586065,1.1078309,-0.002761672,-1065.7915,-1886.7101,977
10724,0.0,-0.7516314,0.9081989,0.89778614,0.0019828146,-1065.6827,-1384.582,976
10725,0.0,0.16818649,0.25906157,1.3878409,0.00041848407,-1065.4325,-1929.0156,975
10726,0.0,0.46858144,-0.4363979,1.3567002,-0.0006389845,-1064.9628,-1765.8892,974
10727,0.0,1.1987184,0.6846873,1.315087,-0.0026290233,-1064.1383,-1101.3892,973
10728,0.0,0.43334338,-0.29835618,0.98848885,-0.001878524,-1064.0859,-1518.2142,972
10729,0.0,0.8234377,0.27508193,1.2206495,-0.0026661693,-1063.1685,-1296.5078,971
10730,0.0,0.25248888,0.9911223,1.3600577,0.0012212838,-1062.591,-1654.8387,970
10731,0.0,0.8294935,0.4030007,1.2016716,0.0029640323,-1062.4589,-3226.726,969
10732,0.0,-0.1603527,0.48463294,1.3869457,-0.00021863708,-1062.2821,-1541.0664,968
10733,0.0,0.37240922,-0.36213025,1.114864,-0.0015070033,-1062.1476,-1406.1903,967
10734,0.0,0.23597346,0.5199037,1.3130167,0.001588113,-1061.7438,-1296.5078,966
10735,0.0,0.774152,0.43659016,1.2404203,0.0026723542,-1061.7373,-1296.5078,965
10736,0.0,1.3610471,0.49610147,0.93324554,-0.0048262007,-1060.8638,-1101.3892,964
10737,0.0,-0.48250392,0.7659127,1.1404239,-0.0018512656,-1060.758,-1518.2142,963
10738,0.0,1.1383518,0.55735075,1.1372983,0.0039507183,-1060.6951,-1115.682,962
10739,0.0,-0.041890584,0.62597364,1.1182164,0.0023720735,-1060.225,-1518.2142,961
10740,0.0,-0.09752108,0.38915467,1.3060756,0.0011830721,-1059.5383,-1630.1469,960
10741,0.0,0.40028465,0.7317917,1.1653507,-0.0029598172,-1058.4811,-1131.5448,959
10742,0.0,0.29649195,0.06637408,1.1395168,0.0019674064,-1056.9764,-1131.5448,958
10743,0.0,0.90260786,0.34449193,1.2747098,0.0023549376,-1056.9401,-1841.5239,957
10744,0.0,0.22459984,0.6380427,0.92078245,-0.0031336127,-1056.6998,-1183.206,956
10745,0.0,0.6980314,0.5611114,1.2668917,-0.0024041925,-1055.7896,-1249.1202,955
10746,0.0,0.5080281,0.73370266,1.1499267,-0.0031604911,-1055.7305,-1249.1202,954
10747,0.0,1.0182238,0.87361103,1.3043773,0.00258452,-1055.5562,-1765.8892,953
10748,0.0,0.020599801,0.11698104,1.2768477,-0.0011404442,-1055.1907,-2108.612,952
10749,0.0,-0.44259375,0.58905697,1.1330533,0.0016559457,-1055.0751,-1584.8535,951
10750,0.0,0.45461646,-0.3190583,0.6898377,0.0018783187,-1055.046,-1249.1202,1000
10751,0.0,0.44205853,0.71906734,1.3704913,0.0006562514,-1054.6647,-1115.682,999
10752,0.0,0.19466898,0.9885222,0.949959,-0.0035888844,-1054.4438,-1584.8535,998
10753,0.0,-0.23953204,0.6468738,0.7711378,-0.0023640983,-1054.0568,-1802.2073,997
10754,0.0,-0.6675603,0.18120785,1.2865512,-0.0004434116,-1053.732,-2435.8972,996
10755,0.0,-0.84334964,0.5441554,0.968073,-0.0011326158,-1053.466,-1782.238,995
10756,0.0,0.6314308,0.83441556,1.3381593,0.0015993965,-1053.285,-1384.582,994
10757,0.0,1.475934,0.6870581,1.0072602,-0.005109427,-1053.0234,-2014.1868,993
10758,0.0,1.7175983,0.89751965,1.139489,0.0051305722,-1052.9573,-1115.682,992
10759,0.0,-0.8711972,0.30483013,1.2293082,0.0004785041,-1052.4279,-1701.5726,991
10760,0.0,0.75175357,0.042450644,0.9127314,0.0030214638,-1051.9324,-1249.1202,990
10761,0.0,-1.4426594,0.88126236,1.2043737,-0.00049456337,-1051.5359,-1115.682,989
10762,0.0,0.40384203,-0.3167966,1.2379564,0.0012408034,-1050.9155,-1765.8892,988
10763,0.0,0.93466514,-0.049791712,1.2368163,-0.0020965615,-1050.245,-1406.1903,987
10764,0.0,0.6256886,0.049316294,1.3702383,8.0261154e-05,-1050.0157,-1606.3573,986
10765,0.0,0.5948719,0.59617436,1.3397503,0.0012832113,-1049.7914,-1158.2832,985
10766,0.0,-0.23724592,0.020061215,0.48564556,-0.0010888499,-1049.0853,-2435.8972,984
10767,0.0,0.511646,0.34793702,1.354773,0.00072825374,-1048.471,-1802.2073,983
10768,0.0,0.968331,0.59118265,1.3596456,0.00079241995,-1048.0627,-1841.5239,982
10769,0.0,0.035592254,0.7592189,0.6280533,0.0028643652,-1047.5886,-1564.2208,981
10770,0.0,0.18963292,0.2522116,0.13780525,0.0008573725,-1047.4878,-2375.3945,980
10771,0.0,1.4220306,0.9428376,1.3609556,-0.00069842994,-1046.8246,-1470.7748,979
10772,0.0,-0.76819813,0.8888852,0.9897313,0.0018064459,-1046.4778,-1564.2208,978
10773,0.0,0.029484982,0.18545678,0.84748244,0.0020477572,-1046.2782,-1275.2174,977
10774,0.0,0.36781916,0.77845895,1.3414179,-0.001061504,-1045.7562,-1518.2142,976
10775,0.0,0.34096792,0.33546656,0.6786091,-0.002723225,-1045.586,-1470.7748,975
10776,0.0,1.0108743,0.68119025,0.9796539,0.004374578,-1045.5558,-1183.206,974
10777,0.0,-1.2085043,0.8150334,1.142507,-0.00080206105,-1045.2041,-1077.1471,973
10778,0.0,-0.656704,0.2876927,1.2525762,-0.0006145095,-1043.6567,-2108.612,972
10779,0.0,0.7079111,0.23679116,1.3476218,-0.00070855627,-1043.2346,-1324.1947,971
10780,0.0,-0.46769238,0.8164299,1.1050599,-0.0019368331,-1043.1399,-1055.0751,970
10781,0.0,-0.12820767,0.59006464,0.5699033,0.0022365912,-1042.6376,-2041.9113,969
10782,0.0,0.6538155,0.8407306,1.3175174,-0.0016535879,-1042.4955,-1360.9285,968
10783,0.0,-0.6947485,0.8436641,1.3552284,9.859286e-05,-1042.1794,-1296.5078,967
10784,0.0,0.5433645,-0.01596192,1.2925818,-0.0012454602,-1041.9052,-2173.995,966
10785,0.0,0.4041185,0.5157393,1.3564984,0.000100572106,-1041.2874,-2375.3945,965
10786,0.0,0.7198276,-0.19572486,1.2727637,0.0014004121,-1040.5577,-1275.2174,964
10787,0.0,0.3317128,-0.5953414,1.0259467,-0.0011244505,-1040.4457,-1406.1903,963
10788,0.0,0.57349014,0.27855816,0.9178231,0.0030522784,-1038.3474,-1428.5525,962
10789,0.0,0.5674673,-0.08382496,1.1339967,-0.002015437,-1037.8634,-1324.1947,961
10790,0.0,0.6520059,0.40597686,0.39270657,-0.0025731288,-1037.81,-2173.995,960
10791,0.0,0.365835,-0.048136506,1.1324699,-0.0017886243,-1037.4158,-1077.1471,959
10792,0.0,0.20145805,0.06564812,1.3445477,-0.00027466088,-1037.3525,-1765.8892,958
10793,0.0,0.27806932,-0.12205892,1.0917505,-0.001656793,-1036.7244,-2041.9113,957
10794,0.0,1.5537575,0.87497544,0.9261703,0.005604501,-1035.9712,-1249.1202,956
10795,0.0,1.24476,0.74177486,1.1484371,0.0039546997,-1035.2307,-1406.1903,955
10796,0.0,1.072267,0.729158,1.3273269,-0.0012835442,-1034.8009,-1886.7101,954
10797,0.0,0.87135774,0.15701607,1.2887815,-0.0015654427,-1034.8007,-1101.3892,953
10798,0.0,1.2009233,0.5758218,1.241767,0.002802524,-1033.1517,-1077.1471,952
10799,0.0,-0.2989707,0.8653536,1.308431,-0.0009214611,-1032.2007,-1229.5968,951
10800,0.0,0.49261773,-0.35784766,0.91879886,-0.0018317351,-1031.8876,-1675.842,1000
10801,0.0,0.12968993,0.37992743,1.0990355,0.0021364458,-1031.7124,-1428.5525,999
10802,0.0,0.37905303,0.4462378,1.245104,-0.001766601,-1031.0322,-1518.2142,998
10803,0.0,-0.542925,0.36815324,1.1465018,0.0010648131,-1030.2863,-1249.1202,997
10804,0.0,1.2094676,0.91298336,1.0660746,0.004576106,-1029.8054,-1115.682,996
10805,0.0,0.28185216,-0.4534503,1.1958613,0.0009483327,-1029.6877,-1158.2832,995
10806,0.0,1.3201598,0.59635764,1.2222906,-0.0030823585,-1029.5516,-1183.206,994
10807,0.0,1.2905319,0.47503316,0.9608183,-0.004390721,-1029.3077,-1077.1471,993
10808,0.0,0.66710156,0.96314555,0.8400729,-0.0043175146,-1029.155,-2348.7112,992
10809,0.0,0.19339281,0.4856592,1.2394401,0.0016548868,-1028.9596,-1183.206,991
10810,0.0,-0.19008961,0.9541672,0.9646548,0.002794208,-1027.8063,-1324.1947,990
10811,0.0,0.54504895,-0.3638891,1.3210335,-0.00039550578,-1026.96,-1229.5968,989
10812,0.0,0.6882014,0.5108995,0.8138837,0.0036281545,-1026.7975,-1344.4164,988
10813,0.0,0.77003276,0.24147438,1.3336374,6.22388e-05,-1026.7263,-1206.5485,987
