,,phi_1,theta_1,theta_2,theta_3,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
45930,0.04897060128962671,0.9627109,-0.15018323,0.13795091,0.07453065,0.023884004,9.935066e-05,-0.001724102,1973.753,1972.955,970
45931,0.0489885381436262,0.97282827,-0.12857266,0.12615535,0.056113403,0.023911638,0.00011993817,-0.0010076496,1973.7534,1973.663,969
45932,0.048994518554660534,0.96811265,-0.14397942,0.13686958,0.11435741,0.023593804,6.0498962e-05,-0.0010090476,1973.7535,1972.9321,968
45933,0.04900648156723331,0.97187436,-0.14388388,0.10603912,0.08892907,0.02340404,0.00014662967,-0.001979807,1973.7538,1973.737,967
45934,0.0490244315634115,0.9665119,-0.14342739,0.15010566,0.09986817,0.023423467,3.8501268e-05,-0.0005842838,1973.7542,1973.7471,966
45935,0.049024431563567554,0.97235113,-0.13205786,0.11240489,0.06690079,0.023567785,0.00015279748,-0.0015286776,1973.7542,1973.4124,965
45936,0.049036401880045974,0.97313684,-0.16359262,0.13621789,0.05384026,0.023719747,4.037727e-06,-0.00036674246,1973.7544,1973.522,964
45937,0.04907233036910875,0.97557944,-0.16454136,0.14230795,0.08629323,0.023526555,0.00013154883,-0.001608327,1973.7551,1973.6292,963
45938,0.049078321009410765,0.963312,-0.15532693,0.12802187,0.09798118,0.023628129,4.496102e-05,-0.00093089684,1973.7552,1972.6417,962
45939,0.049096297318818656,0.9714531,-0.114447564,0.1245712,0.06316644,0.023852823,6.4938235e-05,-0.00033998114,1973.7556,1973.494,961
45940,0.04910229088504158,0.96990174,-0.119177476,0.14069419,0.061432578,0.02334391,9.580897e-05,-0.0012410397,1973.7557,1973.615,960
45941,0.04910828518286752,0.97193605,-0.1675587,0.12343335,0.08390411,0.023879034,0.00012163019,-0.002142808,1973.7559,1973.7471,959
45942,0.04912627246734781,0.97275,-0.13988106,0.14161046,0.05416134,0.024108391,1.7820848e-05,-0.00048547133,1973.7562,1973.7161,958
45943,0.04914426634017469,0.97196215,-0.15635508,0.14394201,0.09415674,0.023760602,-2.9169123e-05,0.00047777296,1973.7566,1973.6403,957
45944,0.04917427077569717,0.96821797,-0.129242,0.13352697,0.10159611,0.024003567,-2.6095762e-07,0.00027290193,1973.7572,1973.7161,956
45945,0.04917427077578662,0.9738653,-0.14373386,0.1342291,0.08017407,0.02338006,0.0001848131,-0.0022676196,1973.7572,1973.7161,955
45946,0.04919228222928199,0.96488786,-0.13260137,0.14829007,0.09316722,0.023583982,2.600519e-05,-0.0010689882,1973.7576,1973.1938,954
45947,0.04919828751301635,0.9621691,-0.11656506,0.13283013,0.084374815,0.023770593,5.4373337e-05,-0.0014960453,1973.7577,1973.1748,953
45948,0.049198287513139406,0.9735183,-0.12205801,0.10700625,0.070582315,0.023812773,0.000100224686,-0.00076747703,1973.7577,1973.615,952
45949,0.04798712924790373,0.96783996,-0.13538404,0.13378437,0.08604879,0.023380984,0.00013198331,-0.0013643935,1973.758,1973.6849,951
45950,0.04678078733776401,0.97510916,-0.14631677,0.11436057,0.09211525,0.024200093,7.647875e-05,-0.0007695643,1973.7585,1973.6403,1000
45951,0.04678078733784911,0.9687665,-0.1236844,0.11915572,0.08762315,0.023916459,-3.8627262e-05,0.0005462497,1973.7585,1973.7161,999
45952,0.04678078733795547,0.96898645,-0.1693951,0.12244965,0.0670446,0.023755763,7.974321e-05,-0.0014435292,1973.7585,1973.2819,998
45953,0.04678078733790229,0.9743524,-0.11919372,0.12173069,0.05276441,0.023651227,8.808296e-05,-0.0010936207,1973.7585,1973.615,997
45954,0.046786498231779196,0.97248185,-0.14847702,0.14189081,0.08306806,0.023340613,0.000163942,-0.0019686378,1973.7587,1973.3989,996
45955,0.046792209822925,0.9676551,-0.14435527,0.14962935,0.069702834,0.02409475,-2.210794e-06,-0.0001890515,1973.7588,1973.373,995
45956,0.0468036350967999,0.9714859,-0.12647888,0.13871379,0.047886577,0.023788821,3.553882e-05,-0.0002989721,1973.759,1972.8347,994
45957,0.04682077823865596,0.97578794,-0.14103779,0.14174792,0.06225962,0.02346734,8.09982e-07,0.00025243245,1973.7594,1973.6403,993
45958,0.04683221048831676,0.97392607,-0.13706276,0.12399026,0.08653035,0.024059793,0.00018265979,-0.0020986246,1973.7596,1973.7083,992
45959,0.04683792765982749,0.96604306,-0.15108697,0.15715636,0.09630254,0.023695605,6.970594e-05,-0.001290384,1973.7598,1971.97,991
45960,0.04683792765981684,0.96918714,-0.15044105,0.13760875,0.11001053,0.023919597,3.0162375e-05,-0.00070601323,1973.7598,1973.7083,990
45961,0.04684364552930969,0.9707475,-0.13949257,0.1310751,0.08014936,0.02407742,-4.8292353e-05,0.00027507497,1973.7599,1973.4839,989
45962,0.046849364096752694,0.9729264,-0.16058119,0.14131206,0.07985732,0.023549004,-1.70938e-05,-0.0004177089,1973.76,1973.2819,988
45963,0.04684936409667812,0.96778405,-0.146545,0.107985504,0.09146573,0.023314077,8.532874e-05,-0.0014024301,1973.76,1973.6952,987
45964,0.046883690164872774,0.97263616,-0.1635338,0.10745281,0.088675365,0.02360435,1.2183401e-05,-0.00044786776,1973.7607,1973.615,986
45965,0.04688941362088595,0.97686785,-0.138778,0.12886123,0.07810013,0.023574233,-1.4745039e-05,0.0005998392,1973.7609,1973.5739,985
45966,0.04689513777560584,0.9724697,-0.13907431,0.14484687,0.08084886,0.023637164,0.00018924016,-0.0021657126,1973.761,1973.654,984
45967,0.04690086262917106,0.9727943,-0.15150495,0.1135991,0.087403566,0.023271542,0.000104789746,-0.0009997999,1973.7611,1972.955,983
45968,0.046929497381618036,0.9734007,-0.1202179,0.10836502,0.08308853,0.02380281,0.00010909559,-0.0008412754,1973.7617,1973.5333,982
45969,0.04692949738165005,0.9759225,-0.12745224,0.11042175,0.06327183,0.023484144,4.216545e-05,-0.00074103277,1973.7617,1973.4586,981
45970,0.04693522642975914,0.97292393,-0.15672767,0.1404453,0.08040299,0.023923822,0.00017068145,-0.0017413123,1973.7618,1973.5885,980
45971,0.04695814961678304,0.97183645,-0.14356376,0.13539596,0.062000126,0.023524914,0.00015007681,-0.0013922076,1973.7623,1973.758,979
45972,0.04695814961675101,0.9645772,-0.13530305,0.118624814,0.08714356,0.023303917,7.821077e-05,-0.001095857,1973.7623,1973.302,978
45973,0.04696388216270361,0.9713186,-0.12331763,0.11066249,0.080399625,0.023738809,0.000141521,-0.0024645177,1973.7625,1973.7161,977
45974,0.04696961540844057,0.97171956,-0.11908317,0.15422049,0.079247795,0.02384467,6.194507e-05,-0.0006240879,1973.7626,1973.5739,976
45975,0.04698108399958789,0.9654323,-0.16237271,0.13525072,0.07791927,0.023586262,2.4520321e-05,-0.00082780694,1973.7628,1973.4839,975
45976,0.04699829213714798,0.97119826,-0.13415205,0.11820716,0.09038192,0.023580175,8.2860795e-05,-0.00026710384,1973.7632,1973.728,974
45977,0.04700402958352425,0.9705916,-0.13621582,0.14775135,0.09058284,0.02377105,4.7021957e-05,-0.0015141162,1973.7633,1973.737,973
45978,0.04700402958341738,0.97061765,-0.16392305,0.14514779,0.08852998,0.023691615,3.1657783e-05,9.061539e-05,1973.7633,1972.2351,972
45979,0.04701550657744581,0.9801293,-0.14911634,0.12329472,0.074287824,0.023665065,4.8826958e-05,-0.0006747416,1973.7635,1973.494,971
45980,0.047021246125461436,0.9675229,-0.14152724,0.13349538,0.07705289,0.023645427,0.00012095315,-0.0027140984,1973.7637,1973.5885,970
45981,0.04702124612551489,0.9765974,-0.13559508,0.104383655,0.07871364,0.02375328,-6.091766e-06,-0.00026613023,1973.7637,1973.7083,969
45982,0.047026986373945104,0.97749645,-0.14901139,0.123394474,0.08793888,0.024057943,0.00011510294,-0.00095225446,1973.7638,1973.7471,968
45983,0.04706144258410654,0.96933764,-0.17338032,0.13857467,0.09472073,0.023853753,7.247062e-05,-0.0012614876,1973.7645,1973.663,967
45984,0.04707293359684178,0.96968615,-0.1269188,0.104867175,0.08017806,0.023908125,1.9487681e-05,-0.0008998546,1973.7648,1973.728,966
45985,0.04707293359699163,0.9728489,-0.14537695,0.12535153,0.09021417,0.023182267,1.0002548e-05,-0.0003289773,1973.7648,1973.082,965
45986,0.04708442741537467,0.96970767,-0.12736562,0.10842654,0.078690834,0.023793949,-2.7449203e-05,0.00048376105,1973.765,1973.737,964
45987,0.047090175376824556,0.9637367,-0.14448659,0.11352415,0.07830291,0.023747563,4.2580865e-05,-0.0009112834,1973.7651,1973.3839,963
45988,0.047095924040079784,0.9734568,-0.16193362,0.1467951,0.0887687,0.023394838,4.1412553e-05,-0.00037617242,1973.7653,1973.7471,962
45989,0.04709592404017616,0.9674549,-0.15919183,0.14051157,0.089157365,0.023492979,0.00012587417,-0.0015171634,1973.7653,1973.4124,961
45990,0.04710742347224198,0.97577757,-0.15087517,0.12834156,0.081588104,0.023513164,-2.9766503e-05,0.000696563,1973.7655,1973.4463,960
45991,0.047159205672963486,0.9745127,-0.14029905,0.10244629,0.0711723,0.023762705,5.6605077e-05,-0.00020955614,1973.7666,1973.601,959
45992,0.0471649627632721,0.9767679,-0.14754078,0.1439393,0.07371595,0.023769708,3.0060606e-05,0.00018649171,1973.7667,1972.9321,958
45993,0.04716496276322921,0.9689717,-0.12870714,0.12888551,0.055538584,0.024051825,4.185355e-05,-0.0011105487,1973.7667,1973.2819,957
45994,0.04717647905253123,0.97176653,-0.14466067,0.14716342,0.05929975,0.023641847,-2.04984e-05,0.00051422836,1973.767,1973.6403,956
45995,0.04718223825166411,0.97493935,-0.13620587,0.12437359,0.059903443,0.023754243,0.00016626692,-0.0023045724,1973.7671,1973.654,955
45996,0.047193758758957906,0.96448815,-0.11741468,0.1315539,0.07373726,0.023798352,8.717092e-06,-0.00065075496,1973.7673,1973.3564,954
45997,0.047193758758904254,0.97398967,-0.1592214,0.117694385,0.07599688,0.023276823,2.2109803e-05,-0.00051336834,1973.7673,1973.3564,953
45998,0.04719952006753726,0.97431505,-0.16351938,0.115650184,0.071691275,0.023450576,8.0970065e-05,-0.00061239634,1973.7675,1973.663,952
45999,0.046026328980435405,0.9709342,-0.1328205,0.116318665,0.062245764,0.024079138,0.00013073342,-0.001517871,1973.7676,1973.373,951
46000,0.04485285074880736,0.9684187,-0.13361193,0.15363477,0.0870917,0.023289558,6.706e-05,-0.0009835558,1973.7677,1973.758,1000
46001,0.04485832628458976,0.968346,-0.14321785,0.13093609,0.049133915,0.023957785,5.2046726e-05,-0.0010219786,1973.7678,1972.8118,999
46002,0.04486927936149846,0.9665166,-0.1385111,0.112555794,0.10110607,0.023504699,8.8953784e-05,-0.0019411914,1973.7681,1973.6759,998
46003,0.044869279361447446,0.9672615,-0.13070029,0.15139627,0.071425624,0.023538973,-3.0352694e-06,0.00026825623,1973.7681,1973.6849,997
46004,0.044885713991384094,0.97701424,-0.16079617,0.13509816,0.079622984,0.023681292,-3.6611935e-05,0.0002689432,1973.7684,1973.5598,996
46005,0.04490763619566572,0.9719219,-0.1435542,0.14399321,0.057521485,0.023992714,6.6171626e-05,-0.0015598151,1973.7689,1973.737,995
46006,0.04491860131239244,0.96246046,-0.14304341,0.13237038,0.096357055,0.02363565,2.0549445e-05,-0.0003412859,1973.7692,1972.9756,994
46007,0.04492408487473413,0.97169304,-0.14991827,0.14803158,0.062067967,0.02372365,-1.9807987e-05,0.00055513694,1973.7693,1973.737,993
46008,0.044946025819404274,0.9676152,-0.14631046,0.12902957,0.06717835,0.023290291,5.8669695e-05,-0.0004881515,1973.7698,1973.6952,992
46009,0.04495151272970929,0.97583836,-0.16040435,0.11418357,0.080625944,0.023635015,-2.5514955e-05,-9.163738e-06,1973.7699,1973.7471,991
46010,0.04496797747991966,0.9666059,-0.14690618,0.14771678,0.057391506,0.023783995,1.4158494e-05,-0.00013932228,1973.7703,1972.7438,990
46011,0.04497895733034673,0.9728081,-0.15642868,0.15683834,0.07849152,0.02384114,9.4564515e-05,-0.0016837235,1973.7705,1973.663,989
46012,0.045028399843321666,0.9690676,-0.116619065,0.120550215,0.09827473,0.02372205,0.0001329842,-0.0015276142,1973.7716,1973.3839,988
46013,0.04504489275552883,0.9671113,-0.12428348,0.10893837,0.089653805,0.023414131,7.597398e-05,-0.0008113198,1973.772,1973.3218,987
46014,0.04506139170884983,0.9710928,-0.12600356,0.12651283,0.07056233,0.024177637,1.7585613e-05,0.000116779614,1973.7723,1973.6952,986
46015,0.04509991277163215,0.97268677,-0.14788371,0.13020657,0.087793835,0.024122173,0.00017083531,-0.0021032288,1973.7732,1973.5885,985
46016,0.045110924836694676,0.9782194,-0.13892157,0.122435294,0.08258274,0.023644976,2.0223724e-05,0.00020845747,1973.7734,1973.5598,984
46017,0.04513295703401005,0.9721927,-0.14791925,0.10824123,0.09223224,0.024122545,2.8930086e-05,-0.00015077894,1973.7739,1973.737,983
46018,0.04513295703392796,0.967075,-0.13265868,0.10983657,0.09914777,0.023595227,0.00013660942,-0.0022289602,1973.7739,1973.5598,982
46019,0.04513295703395875,0.9736374,-0.121587396,0.11800542,0.079385154,0.02331381,0.00012477748,-0.0014065269,1973.7739,1973.7161,981
46020,0.04514397716750431,0.9688369,-0.13710117,0.13433723,0.110086896,0.023532212,0.00011756483,-0.001926931,1973.7742,1973.548,980
46021,0.045143977167473516,0.97717905,-0.15778545,0.13543278,0.0862934,0.0237018,0.0001608973,-0.0017443838,1973.7742,1973.3989,979
46022,0.045149488243205575,0.97027665,-0.13305707,0.16264117,0.08380366,0.023743186,8.835393e-05,-0.0012581998,1973.7743,1973.737,978
46023,0.04516051241322469,0.9768938,-0.118770175,0.12029529,0.075473666,0.023575705,6.8288566e-05,-0.0010406253,1973.7745,1973.7161,977
46024,0.04517153927498935,0.96483034,-0.11497386,0.14421722,0.09132551,0.023978602,5.6649922e-05,-0.0007656439,1973.7748,1973.5885,976
46025,0.04517153927495853,0.9722375,-0.15303959,0.15685081,0.0815807,0.024037387,9.625344e-05,-0.0011152058,1973.7748,1973.7471,975
46026,0.04517153927498935,0.9730757,-0.14467244,0.13176313,0.048866253,0.024018712,0.00011337437,-0.0014533717,1973.7748,1971.6267,974
46027,0.045177053715462365,0.97589046,-0.13550378,0.13494216,0.06268461,0.023710517,0.00010768089,-0.0005846142,1973.7749,1972.7834,973
46028,0.04518808461598007,0.96622145,-0.16644199,0.1371238,0.070082866,0.023755988,7.4998825e-05,-0.0015746978,1973.7751,1973.494,972
46029,0.04519360107620965,0.96999425,-0.13934234,0.10755827,0.08078672,0.024209993,3.9597617e-05,-0.0004985389,1973.7753,1973.2466,971
46030,0.045199118210071616,0.96741915,-0.15418106,0.11810608,0.07693493,0.023709988,-1.2875916e-05,-0.00019234583,1973.7754,1972.9756,970
46031,0.0452101544982406,0.97711295,-0.1320911,0.117777,0.07385652,0.023395138,0.00012279731,-0.0014910919,1973.7756,1972.8613,969
46032,0.04521015449811724,0.9713863,-0.14894578,0.13607799,0.090692155,0.023463376,0.00017188152,-0.0019683444,1973.7756,1973.4238,968
46033,0.04521015449804528,0.97691566,-0.13781077,0.1330826,0.07358625,0.023871584,5.4501572e-05,3.43415e-05,1973.7756,1973.7083,967
46034,0.045215673652660604,0.9670697,-0.13538975,0.12275015,0.06163723,0.024063153,3.052825e-05,-0.00091416354,1973.7758,1973.7083,966
46035,0.04521567365280454,0.9625997,-0.1317604,0.12333422,0.083146915,0.023701569,5.5242206e-05,-0.00054300745,1973.7758,1973.4124,965
46036,0.04524880273198974,0.9735344,-0.13508935,0.13106805,0.068537936,0.023819223,-2.6974221e-05,0.0008391076,1973.7765,1973.728,964
46037,0.0452598511514646,0.9688247,-0.17129132,0.14296322,0.07829232,0.02369578,7.828445e-05,-0.0007347488,1973.7767,1973.737,963
46038,0.04526537637283338,0.9653154,-0.14919344,0.1392732,0.07458277,0.023718752,7.984102e-05,-0.0006281064,1973.7769,1973.615,962
46039,0.04527090226883233,0.9684958,-0.119331606,0.14189166,0.07882435,0.023748962,0.00011952884,-0.0024653706,1973.777,1973.758,961
46040,0.04527642883937915,0.9751053,-0.120236926,0.13789317,0.06816244,0.023952585,7.069145e-05,-0.0012463047,1973.7771,1973.7676,960
46041,0.04528195608452528,0.970169,-0.14023116,0.10940132,0.08176956,0.024105368,0.000118850134,-0.0012510049,1973.7772,1973.211,959
46042,0.04529301259916107,0.96752095,-0.12965727,0.10230019,0.08009686,0.023713183,0.000108050794,-0.0013499614,1973.7775,1973.7676,958
46043,0.04529854186879489,0.97225827,-0.13030037,0.15064235,0.08873349,0.023868525,0.00013664285,-0.0020252196,1973.7776,1973.7161,957
46044,0.04529854186886698,0.9702582,-0.14997086,0.13675703,0.10753397,0.023792146,0.00013005141,-0.0015701982,1973.7776,1973.663,956
46045,0.04529854186894938,0.9681225,-0.1578971,0.11085505,0.0693446,0.023876086,5.0249633e-05,-0.00088866305,1973.7776,1973.6403,955
46046,0.045298541868856686,0.9644478,-0.12997553,0.1433315,0.058881138,0.023840556,7.3731135e-05,-0.0010092934,1973.7776,1973.522,954
46047,0.045326198343841585,0.9655121,-0.13617326,0.1432489,0.102078095,0.024048276,0.00010175215,-0.0017166828,1973.7782,1973.6759,953
46048,0.045353871704316644,0.9706447,-0.1445586,0.13653465,0.06240151,0.024198,3.573402e-05,-0.0010160304,1973.7788,1973.7471,952
46049,0.04423195512479211,0.9696818,-0.162745,0.1325686,0.08381849,0.023866339,7.689228e-05,-0.001915507,1973.779,1973.1014,951
46050,0.04310422589608574,0.9679767,-0.13181728,0.11429108,0.06664044,0.023597764,0.00014078007,-0.0018410519,1973.7792,1973.4463,1000
46051,0.043109487963653936,0.9690601,-0.12932804,0.11768022,0.07700212,0.023284635,0.00010097343,-0.0009922357,1973.7793,1973.737,999
46052,0.043135807938490985,0.9738442,-0.13131212,0.13417113,0.056639496,0.023570867,0.000102653015,-0.0018694338,1973.7799,1973.548,998
46053,0.04313580793844195,0.9655986,-0.13083337,0.1363178,0.1050704,0.023646373,2.5121439e-05,-0.0009896638,1973.7799,1973.1196,997
46054,0.04315160763593153,0.96996397,-0.14510597,0.117330424,0.06324544,0.023249708,8.38634e-05,-0.0012168513,1973.7803,1973.4124,996
46055,0.04316741312059106,0.9672455,-0.13037717,0.15764695,0.062047232,0.023779416,6.536348e-05,-0.0014186848,1973.7806,1973.061,995
46056,0.04317268290173772,0.9724237,-0.16956227,0.122074105,0.081863426,0.023482298,5.2756513e-06,-0.00037331096,1973.7808,1973.5598,994
46057,0.04317795332626637,0.9691457,-0.13926299,0.14365612,0.059990186,0.023463521,-7.934968e-06,-0.0003246259,1973.7809,1973.654,993
46058,0.0431884961057937,0.96884304,-0.13846643,0.14270091,0.093403384,0.024183534,0.00011949886,-0.0015556557,1973.7811,1973.5739,992
46059,0.043199041459448015,0.9741744,-0.15893607,0.15616994,0.07716406,0.023602182,7.879345e-05,-0.0013091798,1973.7814,1973.5088,991
46060,0.043199041459438196,0.97291434,-0.11981045,0.14909929,0.07399027,0.02387245,0.00012586996,-0.0015704837,1973.7814,1973.779,990
46061,0.043199041459477484,0.9736163,-0.11315447,0.11247057,0.082427286,0.023641532,2.3218037e-05,-6.654516e-05,1973.7814,1973.737,989
46062,0.04321486431799508,0.9692308,-0.106136665,0.11222171,0.08183385,0.023675162,0.00010152114,-0.0015791616,1973.7817,1973.7471,988
46063,0.043220139891907164,0.9693691,-0.15017605,0.11170458,0.066713676,0.023648955,4.0641564e-05,-0.0012189958,1973.7819,1973.663,987
46064,0.04324124862896877,0.96821374,-0.13577503,0.11092367,0.06744263,0.023600161,6.0187067e-05,-0.00037502707,1973.7823,1973.7676,986
46065,0.04324124862894911,0.973881,-0.14578122,0.15603004,0.08175642,0.023940789,1.5824375e-05,-0.00022840174,1973.7823,1972.9087,985
46066,0.043246527423847984,0.9750503,-0.12810789,0.12353512,0.08799312,0.023459584,-2.65969e-05,0.00037148668,1973.7825,1973.6292,984
46067,0.04325180686321951,0.9753531,-0.14733055,0.120615214,0.107621744,0.02372292,3.4799392e-05,-0.00037055046,1973.7826,1973.494,983
46068,0.04325708694698499,0.964077,-0.14806962,0.14438422,0.06228371,0.02367452,3.8407667e-05,-0.0008309706,1973.7827,1973.4839,982
46069,0.043257086947014495,0.9741016,-0.16672432,0.1413768,0.06131824,0.024009658,2.9159068e-05,-0.00034309077,1973.7827,1973.758,981
46070,0.043262367675468996,0.9730824,-0.1455235,0.13174042,0.08198306,0.023199141,6.539117e-05,-0.00038343013,1973.7828,1973.4124,980
46071,0.04326764904852399,0.97238714,-0.14071758,0.11686982,0.076207966,0.02396723,9.683173e-05,-0.0020986358,1973.783,1973.6952,979
46072,0.04327293106631719,0.97726524,-0.15124793,0.14032419,0.06762082,0.023583313,0.00013759184,-0.0011069587,1973.7831,1973.6952,978
46073,0.04327821372902571,0.96546715,-0.13368039,0.15435433,0.08926644,0.024002772,9.364877e-05,-0.0013134358,1973.7832,1973.548,977
46074,0.04327821372906507,0.97043294,-0.1408648,0.14684223,0.046947572,0.023616064,4.456322e-05,-0.0005415327,1973.7832,1973.758,976
46075,0.043283497036570834,0.9732969,-0.17901146,0.12967838,0.08201244,0.023701506,8.388615e-05,-0.0010764096,1973.7833,1973.1196,975
46076,0.04328349703660036,0.97302556,-0.1395416,0.12870936,0.06666102,0.023669247,0.0001816775,-0.0027109128,1973.7833,1973.4839,974
46077,0.04329406558666293,0.96998435,-0.12340644,0.111415796,0.08403836,0.024094637,1.9761359e-05,1.4256428e-05,1973.7836,1973.654,973
46078,0.043304636717164294,0.9733542,-0.15963253,0.14823124,0.06631239,0.024015892,2.7708033e-05,-0.0008345787,1973.7838,1973.6952,972
46079,0.04331521042885266,0.9755351,-0.14740185,0.14218034,0.065340556,0.024175344,5.9288504e-05,-0.0005740689,1973.784,1973.4353,971
46080,0.043315210428970845,0.97350913,-0.14680211,0.12130754,0.08960792,0.023400847,0.00012979543,-0.0021986926,1973.784,1973.3218,970
46081,0.04332049825302976,0.9690819,-0.1534894,0.13593628,0.07672055,0.02425865,9.376475e-05,-0.0017320279,1973.7842,1973.6403,969
46082,0.04332049825291156,0.9702655,-0.12843704,0.14759792,0.06653517,0.023639303,-3.0555217e-05,0.00041764072,1973.7842,1973.654,968
46083,0.043320498252842614,0.97873515,-0.14998755,0.13230495,0.066615,0.023724513,0.00015111,-0.0014751802,1973.7842,1973.737,967
46084,0.04332578672244695,0.96990144,-0.15027237,0.112902865,0.08564836,0.024249502,6.017656e-05,-0.0008227179,1973.7843,1973.5885,966
46085,0.043325786722584865,0.9626136,-0.14220539,0.13756892,0.07431125,0.024037724,6.3484295e-05,-0.0012463512,1973.7843,1973.779,965
46086,0.04333107583768539,0.9674485,-0.12868273,0.14280848,0.09845096,0.023876553,0.00013867978,-0.0018048711,1973.7844,1973.7083,964
46087,0.04333107583755731,0.9733018,-0.16086468,0.12158898,0.096871756,0.02388992,0.00014976725,-0.0020517067,1973.7844,1973.6759,963
46088,0.04334165600493644,0.9763951,-0.12655587,0.12564665,0.09814876,0.023730224,3.4325913e-05,-0.00035284887,1973.7847,1973.4124,962
46089,0.04336811772714438,0.9711449,-0.1496033,0.13534236,0.07861981,0.02424632,1.2424911e-05,8.693042e-05,1973.7853,1973.7161,961
46090,0.04337341201000798,0.96839947,-0.15859453,0.12013149,0.08335566,0.023543226,0.00014972915,-0.0023117987,1973.7854,1973.7676,960
46091,0.04337870693911676,0.9686729,-0.1212799,0.12334702,0.10764694,0.023750124,0.00012634398,-0.0019190781,1973.7855,1973.7676,959
46092,0.04338929873659253,0.97528696,-0.14335816,0.1566854,0.070403576,0.023562456,4.991097e-05,-0.00068028556,1973.7858,1973.6403,958
46093,0.043405191282155246,0.9673599,-0.15248343,0.13583055,0.08994622,0.023382317,5.0835937e-05,-0.00023236891,1973.7861,1973.5598,957
46094,0.04342108964891637,0.97271067,-0.16885608,0.12574369,0.07936303,0.023313299,8.0000136e-05,-0.0009383522,1973.7865,1973.3564,956
46095,0.043431691795115066,0.97109663,-0.13422701,0.11596555,0.06882167,0.023813687,-6.667296e-08,-0.000801906,1973.7867,1973.6849,955
46096,0.0434369938388205,0.97480845,-0.12214827,0.13488865,0.06891761,0.02380565,0.00016173584,-0.0020560748,1973.7869,1973.7676,954
46097,0.043452903854039986,0.9780802,-0.14832322,0.108871125,0.07499988,0.023633163,0.00012968841,-0.0013601114,1973.7872,1973.654,953
46098,0.04345290385414867,0.9629145,-0.111212894,0.13320565,0.07824783,0.023620363,5.815257e-05,-0.0013019698,1973.7872,1973.663,952
46099,0.04345290385413879,0.9751905,-0.14305246,0.13130626,0.08084933,0.023492847,2.5512413e-06,0.0005439378,1973.7872,1973.779,951
46100,0.042366581257709285,0.96439576,-0.11100909,0.12187026,0.07127851,0.023702446,4.753419e-05,-0.0010113587,1973.7872,1972.8866,950
46101,0.041285298063036054,0.97280914,-0.15950496,0.14616723,0.052316062,0.023749657,0.000119075456,-0.0014247098,1973.7874,1973.5333,999
46102,0.0412903380799781,0.9648803,-0.14793482,0.11644995,0.07998365,0.02375135,0.000115336676,-0.0016624383,1973.7875,1973.522,998
46103,0.04129537871205332,0.9721537,-0.1449896,0.15689078,0.071874626,0.023392841,0.00010963651,-0.001391356,1973.7876,1973.728,997
46104,0.04130041995951518,0.9688598,-0.15717393,0.13598628,0.0731886,0.023750935,0.0001704753,-0.002598599,1973.7877,1973.7471,996
46105,0.04130041995959031,0.9727682,-0.15108304,0.12939876,0.047865506,0.023957863,4.2234868e-05,-0.0005005133,1973.7877,1973.758,995
46106,0.04131050430078668,0.97009194,-0.14358766,0.15494412,0.079172716,0.024140498,4.3179283e-05,-0.0004204023,1973.788,1972.7438,994
46107,0.04131050430074911,0.9632566,-0.15284473,0.13328736,0.09034559,0.023512924,4.7227986e-05,-0.00067618646,1973.788,1973.4586,993
46108,0.04132059110444067,0.97337323,-0.12028835,0.1404901,0.073421225,0.023374889,0.000116775125,-0.0013725621,1973.7882,1973.373,992
46109,0.041325635429784395,0.9752145,-0.124484465,0.14776348,0.07939621,0.023541296,6.946539e-05,-0.0007632975,1973.7883,1973.601,991
46110,0.04133068037091868,0.9701945,-0.14009652,0.15888685,0.06997073,0.02372946,5.3095035e-05,-0.00024723142,1973.7885,1973.6849,990
46111,0.04133572592796569,0.9734913,-0.14454569,0.10895108,0.0920171,0.023962365,-2.0756404e-05,-9.924602e-05,1973.7886,1973.7161,989
46112,0.041345818889901256,0.9760606,-0.14158513,0.101596564,0.08548306,0.023678215,7.18387e-06,-4.4874596e-06,1973.7888,1973.7083,988
46113,0.04135086629494019,0.97484744,-0.11876198,0.14393878,0.06757024,0.023647485,7.374661e-05,-0.0011411915,1973.789,1973.6952,987
46114,0.041381163667886786,0.96500623,-0.13679786,0.1377001,0.077740185,0.024173973,6.184648e-05,-0.0015335266,1973.7897,1973.7471,986
46115,0.041396320677762215,0.96972525,-0.12110049,0.13045658,0.06594287,0.0239533,0.00014725266,-0.002439366,1973.79,1973.4586,985
46116,0.041401374247993464,0.9670017,-0.1446389,0.14115363,0.06597756,0.023513189,0.00015032361,-0.002430591,1973.7902,1973.7471,984
46117,0.04140642843519091,0.9679525,-0.12703103,0.12979364,0.08235659,0.023172542,2.3930537e-05,-0.00043978187,1973.7903,1973.6759,983
46118,0.0414064284351156,0.9740984,-0.12559003,0.13565189,0.056769162,0.023969004,6.0186274e-05,-0.00038665603,1973.7903,1973.737,982
46119,0.04140642843514384,0.9703165,-0.16537537,0.13165268,0.05977751,0.023438651,6.900951e-05,-0.00085234473,1973.7903,1973.6403,981
