,,phi_1,theta_1,theta_2,theta_3,theta_4,theta_5,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,
38760,3.7813293803034665e-66,0.9777965,0.69881344,0.33207124,0.18345945,-0.22191052,-0.036267072,0.0020954334,-3.3967415e-05,0.0005758979,7081.7153,7041.3184,990
38761,3.872891621161673e-66,0.99165934,0.2827515,0.24809587,-0.19671252,-0.29159325,-0.029165119,0.0019683596,0.00010291394,-0.00020062373,7081.7393,7013.174,989
38762,3.920457860833871e-66,0.9999761,0.630992,0.43465057,0.21133232,-0.4569753,-0.061779447,0.0022705623,0.016130684,-0.0004862461,7081.7515,7061.7217,988
38763,4.1631293620315845e-66,0.9809374,0.6156083,0.6018514,0.18555304,-0.30937022,0.010844981,0.0022174364,-9.473879e-05,0.0017631475,7081.8115,7081.379,987
38764,4.3459126903003573e-66,0.9861172,0.5699566,0.33295956,-0.15588842,-0.42636728,-0.053982794,0.0021367455,1.2169751e-05,0.00087372406,7081.8545,7078.3965,986
38765,4.3821372991527604e-66,0.9841779,0.2801629,0.09878096,-0.017785633,-0.36550725,-0.11924491,0.0025381497,-1.1066969e-05,-2.9178766e-06,7081.863,7022.161,985
38766,4.4337925469446843e-66,0.97361636,0.5606926,0.5897808,0.08069372,-0.30152354,-0.061695904,0.0024148368,-3.168224e-05,0.001278973,7081.8745,7020.3896,984
38767,4.501416126121084e-66,0.9996124,0.554775,0.36774278,0.01169698,-0.3194199,0.07812176,0.0023106558,0.0037020927,-0.00029005576,7081.8896,7075.079,983
38768,4.6602076662241393e-66,0.9998726,0.34832135,-0.05555803,-0.3722162,-0.35380718,0.1293532,0.0019675943,-0.0009595089,-0.00022772844,7081.9243,7079.875,982
38769,4.902970572497325e-66,0.9998169,0.5050129,0.42405322,-0.1241798,-0.43877628,-0.054108325,0.0024676027,0.007515933,-0.0013429972,7081.975,7071.925,981
38770,4.960765238111149e-66,0.9982696,0.59812653,0.3668781,0.22212206,-0.33910877,-0.029220846,0.0020595274,-0.00016235853,-0.0003206037,7081.987,7030.364,980
38771,5.165941416803701e-66,0.9999814,0.24290474,0.24367996,-0.39691755,-0.5521876,-0.04875686,0.0024113967,-0.01747553,0.0005457234,7082.0273,7054.899,979
38772,5.186160339832741e-66,0.9825866,0.5399677,0.394601,-0.16566263,-0.3608562,0.007678691,0.0020554825,-2.6334312e-05,0.00090901536,7082.0312,7079.875,978
38773,5.319526148011062e-66,0.99989086,0.6178995,0.45732942,0.17291471,-0.4125231,0.0095935855,0.001862004,0.0017105617,-0.00053237606,7082.0566,7071.925,977
38774,5.419149676910566e-66,0.9999834,0.5517096,0.29963747,0.0942487,-0.24920817,-0.14845452,0.0022675337,0.02720646,-0.0005703229,7082.075,7030.364,976
38775,5.42444440015529e-66,0.9996646,0.5297743,0.23217823,-0.26453078,-0.5891228,-0.06711611,0.0026972892,-0.0022975593,0.00066827604,7082.076,7078.3965,975
38776,5.450995714875872e-66,0.9927578,0.63386816,0.020443922,-0.14628887,-0.48776317,-0.17241469,0.0025051562,6.6005014e-05,-0.00037461994,7082.081,7076.7695,974
38777,5.499116013291819e-66,0.99999785,0.6847323,0.39377868,0.23018275,-0.25667775,-0.0079652425,0.002240903,0.027590211,0.000351595,7082.09,7078.3965,973
38778,5.85377852507964e-66,0.9813007,0.34992325,0.13476259,0.018177815,-0.34911677,0.07901061,0.0024897095,-3.8234055e-05,0.00010371468,7082.1523,7079.875,972
38779,5.899690279066126e-66,0.9999379,0.3405,0.3058577,-0.13299914,-0.18608105,0.030705718,0.0022928908,0.008812792,-0.000488317,7082.16,7076.7695,971
38780,6.264873823324323e-66,0.99996626,0.55893195,0.45597327,0.045760565,-0.325038,0.108582176,0.0021539894,-0.022542551,0.0013399787,7082.22,7076.7695,970
38781,6.366639182337196e-66,0.99583215,0.483712,0.17413487,-0.28778335,-0.47877586,-0.13731976,0.002386458,0.00028596193,-0.0005903077,7082.2363,7059.9214,969
38782,6.843760453461522e-66,0.9808764,0.6179523,0.60377836,0.18886915,-0.30868685,0.013650068,0.0022177235,-7.529817e-05,0.0017509818,7082.3086,7028.5303,968
38783,7.033476481735767e-66,0.9999984,0.188951,0.12141006,-0.193363,-0.6248767,0.20114468,0.0024669908,-0.0016937478,-0.0002895224,7082.336,7030.364,967
38784,7.371020065768094e-66,0.99994576,0.37605143,0.4131996,-0.0005533438,-0.31568053,0.056645446,0.0018417593,0.0072527784,-0.00048532514,7082.383,7051.132,966
38785,7.509063758040965e-66,0.99445033,0.5451296,0.33095405,-0.06205281,-0.43707615,0.026057512,0.0020921968,-0.00030583394,0.00059445424,7082.4014,7052.996,965
38786,7.523744229918075e-66,0.9999098,0.4346902,0.27620524,0.08641616,-0.4299187,0.0478717,0.002236858,-0.022296108,0.0018395714,7082.4033,6869.5493,964
38787,7.687136073358475e-66,0.9986146,0.50195557,0.50926805,0.21345311,-0.28897482,0.07990765,0.0020919065,0.0006833322,-0.00061051495,7082.425,6998.609,963
38788,7.831099953105398e-66,0.99987423,0.4864413,0.098038554,-0.16002254,-0.47828335,-0.066149786,0.0023499506,0.013248984,-0.0011271712,7082.4434,7056.6855,962
38789,8.542186811677037e-66,0.9896524,0.74276364,0.3076102,-0.19971707,-0.7116422,-0.13759315,0.0022847047,4.2598556e-05,-0.0003969701,7082.5303,7071.925,961
38790,8.974017415500345e-66,0.9998772,0.7137133,0.38000736,0.12978832,-0.36880165,-0.078815006,0.0023196419,0.0028284816,0.0005497181,7082.5796,7070.3013,960
38791,9.039986372742406e-66,0.9998889,0.37765503,0.23666888,0.014164365,-0.3178192,-0.012171882,0.0022740338,0.014011176,-0.0015350257,7082.587,7033.8115,959
38792,9.093110528071423e-66,0.97991467,0.5666993,0.25223586,0.0062479908,-0.27884164,0.1499047,0.0023289365,-5.9156406e-05,0.001650459,7082.593,7061.7217,958
38793,9.308747430025877e-66,0.9983823,0.34443715,0.110571235,-0.11365083,-0.3872326,0.061494082,0.0019633973,0.0009789659,-0.0013515278,7082.616,7075.079,957
38794,9.679565771468484e-66,0.98094106,0.5138933,0.3372845,-0.05195642,-0.47930354,-0.09345358,0.0021852623,-9.5920244e-05,0.00087294506,7082.6553,7049.6064,956
38795,9.765015039440855e-66,0.9964818,0.5097827,-0.044852603,-0.21494174,-0.3526757,0.10176797,0.002443145,-9.861976e-05,2.3690382e-05,7082.664,7009.1567,955
38796,1.0084833554063623e-65,0.9924297,0.6241797,0.020572796,-0.14413308,-0.48268533,-0.16783242,0.0025126832,7.7571676e-05,-0.00033826823,7082.6963,7081.379,954
38797,1.1865444154695227e-65,0.999998,0.68485695,0.30055228,0.09586068,-0.38460052,-0.1897021,0.0024395422,0.037989248,-0.00043066023,7082.859,7005.217,953
38798,1.2017039917952996e-65,0.99917555,0.56420636,0.5380603,0.056081,-0.27618673,0.044046175,0.0020230843,0.00065195124,-2.0780984e-05,7082.8716,7063.869,952
38799,1.180304632820848e-65,0.99893856,0.30625087,0.15227854,0.025876943,-0.31675416,-0.0007277647,0.0024181032,-0.0009799034,0.0008347853,7082.879,7068.8994,951
38800,1.1659030298750785e-65,0.99959195,0.3291101,0.15551326,-0.116973124,-0.2052544,-0.107442975,0.0021995977,0.0007540792,-1.3500486e-06,7082.8926,7075.079,1000
38801,1.1796463258542576e-65,0.9999615,0.33754694,0.2787859,-0.1922923,-0.42496574,0.040373284,0.0017397545,0.007106698,-0.0005896434,7082.9043,7079.875,999
38802,1.2206632483368902e-65,0.9999893,0.41093358,0.2903036,-0.2782898,-0.29464543,-0.19449888,0.0020492084,0.0054959483,0.000117645905,7082.9385,7001.1772,998
38803,1.3858968597029592e-65,0.99989235,0.41334674,0.3472359,0.07678003,-0.2185096,0.19597612,0.0022691507,-0.009122209,0.0007282949,7083.0654,7070.3013,997
38804,1.4063475025307303e-65,0.99993813,0.49931404,0.28623298,0.07498227,-0.42884943,-0.007819325,0.0022296475,-0.0262147,0.001948745,7083.08,6885.1377,996
38805,1.422925081867607e-65,0.9974238,0.40101248,0.3909037,0.08713517,-0.2082009,0.023461413,0.0021999744,-0.00017652793,9.504622e-05,7083.092,7078.3965,995
38806,1.6202775831656456e-65,0.9999194,0.48992276,0.464753,0.0025200003,-0.27819812,0.0839804,0.0023685815,-0.003737068,0.00081295246,7083.2217,7082.879,994
38807,1.7113541919053067e-65,0.9997824,0.48703367,0.29784158,0.009422575,-0.3126745,0.03454956,0.0026600633,0.00091999664,-4.877877e-05,7083.2764,6920.7666,993
38808,1.7197308477271143e-65,0.9773427,0.31551567,0.14106879,0.07054409,-0.3705757,0.023277832,0.0025780967,-1.5135593e-05,0.00033263807,7083.2812,7017.118,992
38809,1.7978677662806367e-65,0.9999041,0.39677972,0.3361673,-0.12392905,-0.3399101,0.13533054,0.0023465948,-0.011019735,0.0011397226,7083.3257,7082.879,991
38810,1.8199488925917786e-65,0.99990904,0.28322184,0.30334854,-0.24727933,-0.48510724,-0.06432398,0.0023944492,-0.014501111,0.0010374461,7083.338,7015.1523,990
38811,1.9297725952932514e-65,0.99477357,0.54290694,0.27247384,-0.21152215,-0.52342445,-0.1535885,0.0019211184,0.0001372245,-0.0011185273,7083.3965,6992.047,989
38812,2.0144997865670246e-65,0.9997581,0.3715789,0.35538033,-0.4299313,-0.46794036,-0.14300923,0.0022458788,0.0005013176,7.569184e-05,7083.4395,7056.6855,988
38813,2.0442262523701004e-65,0.9998504,0.36852124,0.3599722,-0.020586194,-0.27958903,0.16651075,0.002346459,0.007651123,-0.00059167,7083.454,7023.609,987
38814,2.142330718571996e-65,0.99891937,0.66602033,0.5577819,-0.025776973,-0.3784181,-0.09119069,0.0021515985,-0.0005172782,0.0002454245,7083.501,7076.7695,986
38815,2.1718215343710144e-65,0.98425126,0.6114118,0.36032534,-0.010911085,-0.34132388,0.05803455,0.0021939543,-0.00010512963,0.0006151687,7083.5146,7068.8994,985
38816,2.185651357951853e-65,0.99969596,0.7197782,0.29070637,0.015471955,-0.58545417,-0.2244978,0.0022967893,-0.0026238903,0.0010330718,7083.521,7073.4897,984
38817,2.315281031229917e-65,0.9999693,0.39353925,0.46828765,0.027153445,-0.20919314,0.046282757,0.0021666232,-0.008106734,0.0004909219,7083.5786,7081.379,983
38818,2.325477995097927e-65,0.9951272,0.7012301,0.16716109,-0.30249095,-0.54350024,-0.13266478,0.0023584946,0.00016653659,-0.00038913533,7083.583,7071.925,982
38819,2.334579658631626e-65,0.99904734,-0.012400948,0.15413217,-0.46401072,-0.38043755,0.05860535,0.0024149183,0.00013069465,2.7696362e-05,7083.587,7015.1523,981
38820,2.5181272008082502e-65,0.99991447,0.49372384,0.1740615,-0.16961287,-0.46667135,-0.2078993,0.0025393555,0.007086126,-1.4739045e-05,7083.6626,7071.925,980
38821,2.519357055336247e-65,0.99976224,0.6784318,0.5820463,0.121771105,-0.360318,-0.09137921,0.0023056578,-0.0029455356,-0.00015509145,7083.663,7028.5303,979
38822,2.584144117000627e-65,0.9998351,0.2393922,0.27359834,-0.08733857,-0.25358617,-0.08148774,0.0021441488,0.002405572,-0.00031065082,7083.6885,7028.5303,978
38823,2.7240744858366166e-65,0.999873,0.8349809,0.42307332,-0.017222488,-0.56244105,-0.18588552,0.0021558881,0.002225873,-0.00055213436,7083.741,7038.16,977
38824,2.863181501586581e-65,0.9895907,0.6061579,0.28178582,-0.26164988,-0.38537633,-0.12036664,0.0021706333,-1.9723615e-05,0.0005543045,7083.791,7067.173,976
38825,2.8631815015839772e-65,0.9954709,0.19735582,0.30298465,-0.10464351,-0.30616096,0.14469497,0.002216816,-5.897511e-05,-0.0001896092,7083.791,7075.079,975
38826,3.0389246892442764e-65,0.9981577,0.39346135,0.33444658,0.074238956,-0.39736515,0.015937643,0.0021062975,0.0009302239,-0.0015961388,7083.8506,7058.366,974
38827,3.1941097793729394e-65,0.99991673,0.58236665,0.3778948,0.048109796,-0.37883994,-0.25962317,0.0023479355,0.0040501836,-0.0003745584,7083.9004,7065.287,973
38828,3.5114708040398654e-65,0.98213995,0.6598498,0.35006195,-0.13996568,-0.4764236,-0.014751194,0.002136531,-9.194729e-05,0.0014967507,7083.995,7071.925,972
38829,3.542469364995074e-65,0.9916614,0.61262745,0.21593717,-0.016985929,-0.3713684,-0.24217162,0.0023592506,-0.00011985334,0.0008908335,7084.004,7078.3965,971
38830,4.277208628398761e-65,0.999968,0.6264085,0.48461983,0.013118168,-0.32540324,-0.031818528,0.00248535,0.004145852,-0.0006249464,7084.1924,7046.297,970
38831,4.620251055806569e-65,0.9983676,0.34354934,0.33707812,-0.051776018,-0.27126837,-0.030123219,0.0019574654,0.0006441104,-0.0008077752,7084.2695,7033.8115,969
38832,4.683852334368945e-65,0.99134755,0.38663316,0.21024199,0.009163212,-0.26069894,-0.025948914,0.002546136,-5.093548e-05,0.00028410953,7084.283,7067.173,968
38833,4.966496538465314e-65,0.9999375,0.3387345,0.38902164,-0.0868671,-0.27547732,0.13635647,0.0021644095,0.006483198,7.911189e-05,7084.342,7065.287,967
38834,5.1442054182335345e-65,0.99991375,0.50669044,0.14100887,-0.07378513,-0.40565327,0.01373904,0.002439203,0.006663826,-0.0011694905,7084.377,7044.6973,966
38835,5.169385032406359e-65,0.9994728,0.5768341,0.4509207,-0.0065659652,-0.3040992,-0.0076956786,0.0019162438,-0.0021844164,0.00056374614,7084.382,7068.8994,965
38836,5.3543535743175645e-65,0.9999785,0.6677187,0.4553095,0.23532803,-0.40703195,-0.036322407,0.0022363462,0.01862652,-0.00043394056,7084.417,7017.118,964
38837,5.583982154888971e-65,0.9997656,0.5464073,0.21262828,0.027053691,-0.5641449,-0.23450066,0.0026054943,0.0006548553,-0.00028656956,7084.459,7063.869,963
38838,6.308970327629414e-65,0.9999742,0.54444516,0.30644143,0.08617368,-0.32426032,-0.20491461,0.0023263523,0.025057413,-0.00044914093,7084.581,7070.3013,962
38839,6.420850638915356e-65,0.9897633,0.46510923,0.15629433,-0.20694524,-0.363611,-0.19503617,0.0023138179,-0.00010435201,0.00066124037,7084.5986,7048.1553,961
38840,6.471209994636224e-65,0.9924901,0.31868297,0.077155486,-0.038707756,-0.27575725,-0.018391931,0.002270402,5.5649856e-05,0.00026325052,7084.6064,7076.7695,960
38841,6.650598543768071e-65,0.99995506,0.6345946,0.4373098,0.17926826,-0.291862,0.050126232,0.0022453088,-0.006376388,-0.0007594636,7084.634,7068.8994,959
38842,7.079525298321858e-65,0.9963451,0.62778264,0.22346656,-0.11607122,-0.4546903,0.08582596,0.0020189947,6.0486695e-05,-0.0004054063,7084.6963,7041.3184,958
38843,7.624948796038277e-65,0.9725533,0.5126557,0.3490206,0.028954979,-0.43639803,0.18204783,0.0020398106,4.1367235e-05,-0.000774366,7084.7705,7079.875,957
38844,7.67725103320114e-65,0.99981695,0.5079801,0.11918028,-0.048217207,-0.27427387,-0.02693947,0.0018609702,0.00032322502,-0.0003875146,7084.7773,7078.3965,956
38845,8.077179943354844e-65,0.9997944,0.41581944,0.23671457,0.102568574,-0.34163347,-0.119058535,0.002420455,-0.0009493725,0.00030264648,7084.828,7054.899,955
38846,8.132584194855964e-65,0.98519146,0.58572674,0.40549004,0.09250432,-0.31009316,0.0817857,0.0026184197,3.7387585e-05,-0.00049160444,7084.835,7028.5303,954
38847,8.17239118454916e-65,0.9999668,0.3812166,0.3190259,-0.3111967,-0.4993887,-0.03488536,0.0024585342,-0.008715786,0.0005783919,7084.84,7020.3896,953
38848,8.260653760820755e-65,0.9879718,0.69121283,0.36119115,0.13454455,-0.32444125,0.017832696,0.0024749278,3.2451633e-05,-0.0003230415,7084.8506,7061.7217,952
38849,8.097720748822473e-65,0.9976423,0.5003069,0.12026774,-0.37861848,-0.40934885,-0.12502223,0.0020383324,-6.358141e-05,0.0004320275,7084.856,7061.7217,951
38850,7.979410830146929e-65,0.997609,0.2238459,0.18144116,-0.1313027,-0.37284327,0.110923894,0.0018391472,-0.0003462208,0.00042512116,7084.867,7001.1772,1000
38851,8.002822287710023e-65,0.99904245,0.7199213,0.36020052,0.15657218,-0.26491427,-0.09367787,0.0022567394,-0.0003684514,0.00049390487,7084.87,6939.676,999
38852,8.101111679800642e-65,0.9986543,0.12826769,0.22036435,-0.29248893,-0.41573292,0.07721764,0.0024914497,-0.00018441411,0.000534968,7084.8823,7052.996,998
38853,8.256859136739214e-65,0.99998647,0.7099743,0.4636743,0.052450083,-0.4170311,-0.03189723,0.0025423989,0.047344834,-0.00015248511,7084.9014,7044.6973,997
38854,8.678502171806723e-65,0.9941779,0.39787957,0.08125652,-0.07867182,-0.3430822,-0.07259897,0.0016949843,3.5661655e-05,-0.00018509557,7084.951,7061.7217,996
38855,9.265322248739991e-65,0.9999571,0.43293124,0.32695335,0.0053907586,-0.32828414,0.106766164,0.0026037246,-0.013474663,0.00016052133,7085.0166,7044.6973,995
38856,9.429629113925798e-65,0.98164934,0.5584691,0.34473377,-0.02814004,-0.45898408,-0.11575836,0.002223933,2.2004711e-05,0.00087308564,7085.034,7071.925,994
38857,1.0437647955234815e-64,0.98419744,0.5682891,0.4657075,0.08113734,-0.29548442,0.08170954,0.0024517179,-7.237617e-05,0.00030572194,7085.1357,7081.379,993
38858,1.0607195023767995e-64,0.9899837,0.12433357,0.076394,-0.14666177,-0.35436898,0.022414122,0.0024819432,-2.477164e-05,1.6060278e-05,7085.152,7026.8164,992
38859,1.0737470908079153e-64,0.99993604,0.054364823,0.04016266,-0.5397769,-0.39366573,0.081842065,0.0022046482,0.001977281,-0.00012403725,7085.164,7082.879,991
38860,1.0742715094010627e-64,0.9972898,0.2072264,0.23278138,-0.09502637,-0.41666153,-0.050419077,0.001913722,-0.000211126,0.00020905404,7085.1646,7082.879,990
38861,1.1127105951869846e-64,0.99916273,0.5162197,0.21013968,-0.09088431,-0.5697028,-0.13799086,0.0026067821,-0.00040226878,-0.00032021993,7085.1997,7036.24,989
38862,1.1165203122661544e-64,0.99976164,0.47872335,0.09460241,-0.10480048,-0.5038182,-0.28928658,0.0025311387,0.0031980074,-0.0005532045,7085.203,7082.879,988
38863,1.1341029487727742e-64,0.9999388,0.4015513,0.035858106,-0.14105202,-0.33898708,-0.161187,0.0023587574,0.009500477,-0.0008110925,7085.2188,7039.7363,987
38864,1.1363201581343139e-64,0.9842998,0.23565136,-0.0019868459,-0.1437442,-0.4305166,-0.14415443,0.0025174117,3.9402395e-05,-0.00049805996,7085.2207,7068.8994,986
38865,1.1385417022136001e-64,0.99110824,0.46722588,0.37639695,0.1300257,-0.16216664,0.058796197,0.0023018348,-1.9169e-05,0.00017737546,7085.2227,7048.1553,985
38866,1.1581664160175049e-64,0.9997201,0.16986758,0.23701283,-0.20397568,-0.56413597,0.13179833,0.0022712105,0.0016776316,-0.00016960439,7085.2397,7067.173,984
38867,1.1701032408226666e-64,0.9998515,0.5481187,0.42600867,0.17194039,-0.28721246,0.006919938,0.0018945198,0.0045694187,-0.000805426,7085.25,7082.879,983
38868,1.1833181144215476e-64,0.999458,0.41374934,0.06435913,-0.34833503,-0.33665153,0.0938849,0.0023849232,0.00066303456,-0.0005064619,7085.261,7070.3013,982
38869,1.1850527607495339e-64,0.999997,0.41276476,0.24735045,-0.18369885,-0.56483686,-0.053998955,0.0025777915,-0.0060137887,-0.00058020535,7085.2627,7054.899,981
38870,1.2352720184563305e-64,0.99941546,0.5916624,0.45985067,0.09919241,-0.3934462,0.025253491,0.0023113159,-0.0031924285,0.000740193,7085.304,7049.6064,980
38871,1.240106736438198e-64,0.99994904,0.39364547,0.47168782,0.02632094,-0.20995045,0.044462014,0.0021819407,-0.007979056,0.00050615886,7085.308,7075.079,979
38872,1.2701350519492338e-64,0.99133784,0.38930783,0.20580016,0.012718594,-0.25795436,-0.024317777,0.002547632,-1.5379694e-05,0.00028934394,7085.332,7082.879,978
38873,1.2713760240580034e-64,0.9996678,0.4866513,0.24009244,-0.14486313,-0.40283716,0.17615773,0.0022319616,0.002049228,-0.00013400035,7085.333,7076.7695,977
38874,1.273861606892991e-64,0.99999434,0.5411156,0.30956206,0.09591761,-0.3221684,-0.19295327,0.0022619416,0.025691697,-0.0004710155,7085.335,7075.079,976
38875,1.2901367686154121e-64,0.99993986,0.4425746,0.1882541,-0.0024184901,-0.37956637,-0.06628638,0.001935091,0.026867557,-0.00129208,7085.3477,7067.173,975
38876,1.3507320063671045e-64,0.9999871,0.43300936,0.114814326,0.11771881,-0.4911294,-0.16651216,0.0022799075,0.01116155,-0.00031343047,7085.3936,7058.366,974
38877,1.637268795444816e-64,0.9984697,0.44103718,0.26194403,-0.061232988,-0.39784706,0.038208503,0.002413836,0.0012329714,-0.0018011283,7085.586,7070.3013,973
38878,1.6436768843228323e-64,0.9813785,0.3928647,0.23754504,0.079631664,-0.1853555,0.0679687,0.0021536567,-2.8458875e-05,0.00086926005,7085.59,7028.5303,972
38879,1.9787841885825995e-64,0.99785495,0.6070381,0.43763107,0.11220937,-0.5477465,-0.08786674,0.0021399327,-0.00013533942,0.0004704471,7085.7754,7084.856,971
38880,1.9826527781460333e-64,0.9978064,0.48464626,0.12477658,-0.11143101,-0.380744,0.1662563,0.0022587997,0.0004731335,-0.001227217,7085.7773,7067.173,970
38881,2.0079836260467066e-64,0.99995595,0.44196048,0.029428653,-0.3028266,-0.4464801,0.21754433,0.0022098362,0.0029688696,-0.00026005768,7085.79,7067.173,969
38882,2.1125849605119602e-64,0.99997324,0.58211344,0.5617273,0.11239433,-0.27255875,0.07112165,0.002071258,-0.005125334,0.00045192332,7085.841,7058.366,968
38883,2.2887147659397244e-64,0.99962056,0.48956534,0.2960641,0.15002671,-0.3677867,0.08064739,0.0020404358,0.003800401,-0.00090020255,7085.921,7054.899,967
38884,2.4079401498742275e-64,0.9966855,0.27598011,0.21062581,-0.40441182,-0.41472277,-0.21985641,0.0026265346,7.795893e-05,-0.000195452,7085.9717,7076.7695,966
38885,2.4470542486985477e-64,0.99998885,0.36469814,0.35278627,0.09196928,-0.39959386,-0.02635932,0.0019947162,-0.013216725,1.912778e-05,7085.988,7084.856,965
38886,2.73655918657681e-64,0.9999851,0.26014617,0.32226318,-0.07617785,-0.39512545,-0.046691217,0.0018596528,-0.001880601,-0.00017695283,7086.0996,7067.173,964
38887,2.8069317557926697e-64,0.9998284,0.61180884,0.39904764,0.09096692,-0.30527017,0.068342865,0.002050608,0.012376094,-0.0014501329,7086.125,7022.161,963
38888,2.884742770363533e-64,0.9921037,0.61382943,0.3600929,0.0023698478,-0.40855947,-0.16196506,0.0023981256,0.00014197154,-6.9362526e-05,7086.1523,6989.581,962
38889,3.049872533449315e-64,0.9986119,0.7853326,0.29954758,-0.15181601,-0.54537135,-0.2017235,0.0021014912,-0.00034526334,0.00076449086,7086.208,7065.287,961
38890,3.084317083835335e-64,0.99947125,0.44126803,0.29972237,0.022861186,-0.28583044,-0.09603481,0.00249897,0.00032226538,0.00017317894,7086.219,7059.9214,960
38891,3.249744441727296e-64,0.9971252,0.63162005,0.3002084,0.10348463,-0.37217432,-0.2443157,0.0020950248,-0.00017782395,0.00044379765,7086.2715,7003.162,959
38892,3.349629683320366e-64,0.9845461,0.23691615,0.010110212,-0.13421614,-0.42840722,-0.1420095,0.0025154143,3.722268e-05,-0.0005134969,7086.302,7065.287,958
38893,3.551761037660413e-64,0.99909085,0.35853714,0.015538251,-0.20713897,-0.31336287,-0.050389737,0.0026311257,0.0003843154,-0.0002983165,7086.3604,7063.869,957
38894,3.598896033907528e-64,0.99995327,0.5458613,0.28998953,-0.10118891,-0.3931494,0.044163782,0.0026282475,0.0049270745,-0.0004938544,7086.3735,7078.3965,956
38895,3.67525763488072e-64,0.9999548,0.45994222,0.3210583,-0.16041943,-0.36130852,-0.21723443,0.0020405191,-0.01174222,-5.5055432e-05,7086.3945,7075.079,955
38896,4.036480847185037e-64,0.9999194,0.5691951,0.4733778,0.08937914,-0.28501746,0.096700296,0.002398996,-0.018099915,0.0008222714,7086.4883,7081.379,954
38897,4.2989100601399114e-64,0.9989214,0.8216581,0.5348412,0.104872905,-0.46463856,-0.1343201,0.0023053377,-0.00050726405,1.9922278e-05,7086.5513,7070.3013,953
38898,4.48327454065909e-64,0.99930453,0.27443397,0.2820628,-0.068368085,-0.48195758,-0.014785444,0.0024751625,0.0014906939,-0.0005616872,7086.5933,7059.9214,952
38899,4.50786310924464e-64,0.9953907,0.45696327,0.2788346,-0.2763855,-0.61742777,-0.22838569,0.0025769451,-0.00019730162,0.0007894343,7086.624,7059.9214,951
38900,4.6054389566547036e-64,0.9993784,0.20649604,0.23757699,-0.06573138,-0.40857762,0.23781283,0.0023083687,0.00015871755,-0.00047986995,7086.6714,7011.0503,1000
38901,4.907254151434954e-64,0.99420744,0.56186724,0.030385422,-0.08508786,-0.4509555,-0.14876902,0.002556097,0.0001192997,-0.00037535635,7086.735,7061.7217,999
38902,5.045751391966748e-64,0.9933847,0.47844872,0.31126523,-0.22115532,-0.6258352,-0.20680606,0.0024984737,-0.00017546702,0.0009234187,7086.7627,7067.173,998
38903,5.1052291126896655e-64,0.9973834,0.45353615,0.12882079,-0.06649251,-0.6132126,-0.28328076,0.0026304275,1.1918137e-05,-0.00018190985,7086.7744,6989.581,997
38904,5.1679307256774934e-64,0.9998834,0.5026985,0.30856195,-0.14953583,-0.25647154,-0.063163854,0.0021790166,0.0060581453,-0.00019183753,7086.7866,7052.996,996
38905,5.262145157166257e-64,0.9947021,0.60923004,0.3923784,-0.121685326,-0.5900726,-0.06658608,0.0020048472,2.9058114e-05,0.0003081765,7086.8047,6961.675,995
38906,5.272432827694864e-64,0.9828232,0.45317462,0.29046828,-0.0019851518,-0.35913286,-0.058966864,0.002251898,-2.1417454e-06,-0.0008310505,7086.8066,7078.3965,994
38907,5.45842268185735e-64,0.97367436,0.5224938,0.38106436,-0.0035605396,-0.44608566,0.12532905,0.002027803,6.2301646e-05,-0.00087305723,7086.8413,7051.132,993
38908,5.6786336156414175e-64,0.99904126,0.45350385,0.41393068,0.053510837,-0.3791613,0.18951511,0.002152698,-0.00030519557,2.2288075e-05,7086.881,7046.297,992
38909,6.009558399141403e-64,0.9959287,0.5804058,0.26849538,-0.24367405,-0.55793875,-0.18757038,0.0019706474,0.00028391767,-0.0012160727,7086.9375,7082.879,991
38910,6.288744350150605e-64,0.98440087,0.24155658,0.013271249,-0.12316067,-0.42523834,-0.14464784,0.0025220087,4.3064854e-05,-0.00048518617,7086.983,7084.856,990
38911,6.466231334113362e-64,0.99622035,0.3535817,0.057566617,-0.03931381,-0.38208598,0.010811901,0.0024658532,0.00035598222,-0.00096984697,7087.0107,7076.7695,989
38912,6.600208689589089e-64,0.99978226,0.5557534,0.3785482,-0.10692622,-0.3573118,0.037497103,0.0023446556,-0.0017622802,0.00090020546,7087.0312,7041.3184,988
38913,6.684534540400347e-64,0.9999856,0.711712,0.43544877,0.04271183,-0.43346226,-0.05321341,0.0025393297,0.047031295,-7.8224555e-05,7087.044,7038.16,987
38914,7.094833855168001e-64,0.9973714,0.54659414,0.4158895,-0.02324701,-0.25706857,0.07007935,0.002031314,-0.0003195312,0.0003424049,7087.1035,7030.364,986
38915,7.348697915418965e-64,0.9988247,-0.017528463,0.31375885,-0.3698278,-0.3717393,-0.033818346,0.0020852797,-2.978941e-05,8.20084e-05,7087.1387,7078.3965,985
38916,7.776946404620353e-64,0.98339885,0.39443168,0.40311363,0.023404418,-0.36981797,0.01021125,0.0021499977,6.391027e-05,7.5707794e-05,7087.1953,7073.4897,984
