,,theta_1,theta_2,theta_3,theta_4,sigma,mu,logL,logL_birth,nlive
labels,,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\sigma$,$\mu$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
5163,0.0,0.5459168,0.55113554,-0.30328235,-0.2770168,0.07696144,1.0707515,685.0366,608.2605,487
5164,0.0,0.53076226,-0.1940431,0.23347768,0.59726804,0.03603552,0.89346933,685.04395,679.4219,486
5165,0.0,-0.2962995,0.6588322,-0.5337878,0.62989444,0.08170153,0.9408572,685.1518,401.4578,485
5166,0.0,-0.5446955,-0.2615856,0.29816973,-0.014194161,0.061477575,1.0265659,685.54614,655.92114,484
5167,0.0,-0.5083905,-0.4082845,-0.22294226,0.7305085,0.082870334,0.97764146,687.098,498.06696,483
5168,0.0,1.5117882,1.1858903,0.42324454,0.15283377,0.083634555,0.8480081,687.35565,566.77905,482
5169,0.0,0.80134684,0.07324539,0.20346476,0.4793842,0.06210866,0.8602761,687.41864,28.747557,481
5170,0.0,0.6330563,-0.20947608,-0.56167847,-0.30197737,0.08209886,0.97776157,687.41876,-103.409,480
5171,0.0,0.5908871,-0.62201077,-0.083964445,0.2257858,0.08906171,0.97467273,687.8164,634.64215,479
5172,0.0,0.67928946,0.28506264,0.41714296,0.3633712,0.064206965,1.148496,687.8854,634.64215,478
5173,0.0,-0.5638328,-0.10062021,0.19539796,0.3022489,0.06525988,1.0448511,688.009,128.72398,477
5174,0.0,0.60298014,-0.10969509,0.19615509,0.6193926,0.089100495,1.0491729,689.4101,374.0623,476
5175,0.0,0.50995076,0.9028297,0.13347629,-0.09702653,0.08266709,0.9099104,689.5221,401.4578,475
5176,0.0,-0.33838788,0.31267247,0.42995924,0.024822436,0.04402498,0.924274,690.15204,374.0623,474
5177,0.0,0.3444979,-0.5962961,-0.062299423,0.67183703,0.052217193,0.92541134,691.1921,498.06696,473
5178,0.0,0.07403894,0.6264129,-0.34665206,0.41036156,0.080774,0.9297823,691.4493,472.26105,472
5179,0.0,0.48497686,-0.44640562,0.56606704,0.7913521,0.036825255,0.8836607,691.9132,590.18463,471
5180,0.0,0.15134335,0.35408533,-0.37135962,0.39870244,0.08821232,1.03495,691.9683,290.5451,470
5181,0.0,1.0532997,0.6293522,-0.0378166,0.13092257,0.087939106,0.934776,692.0173,679.4219,469
5182,0.0,0.035640877,0.0509811,0.27994445,-0.0009323366,0.0875111,0.96564317,692.0344,472.26105,468
5183,0.0,-0.14927779,-0.124303654,0.33197835,-0.46536586,0.08332548,0.9789789,692.33997,498.06696,467
5184,0.0,0.9103032,0.6497303,0.18881862,0.013000119,0.04693546,1.1484188,692.37836,634.64215,466
5185,0.0,-0.06377404,0.31795117,0.49433923,0.20897155,0.08280612,1.070308,692.4899,590.18463,465
5186,0.0,-0.4384515,0.17344247,0.12028414,-0.38196468,0.06826046,1.0246662,692.74274,547.1855,464
5187,0.0,0.9753474,0.5211587,0.2648623,0.121036775,0.056116458,1.157473,694.3947,224.77551,463
5188,0.0,-0.5614573,0.017984737,-0.18848953,0.42896533,0.060500342,1.0378249,694.9029,498.06696,462
5189,0.0,0.32133886,0.51200354,0.027462851,0.28438428,0.08611976,1.0574188,696.1599,547.1855,461
5190,0.0,0.4709179,0.03517328,0.23097104,-0.051460035,0.066399425,1.087576,696.82544,176.55203,460
5191,0.0,0.22793998,-0.28178528,0.25079486,-0.23370132,0.06234014,0.9486605,697.08,525.6778,459
5192,0.0,0.2777449,0.13575229,-0.37153125,-0.084037535,0.033042338,0.9550676,697.17255,498.06696,458
5193,0.0,0.19334534,0.29460996,0.23821294,0.13866918,0.088943355,0.97362965,697.9096,176.55203,457
5194,0.0,0.7908275,0.4713654,0.29709795,-0.34535447,0.068726934,1.1106987,698.0473,427.3379,456
5195,0.0,0.09027209,-0.23189384,-0.18020071,0.552351,0.05373069,0.93309766,698.613,590.18463,455
5196,0.0,0.4246076,0.23536664,0.675843,-0.12067093,0.080077626,0.916501,698.8477,427.3379,454
5197,0.0,1.0818732,1.0632707,1.0031688,0.63487184,0.08963239,1.0054228,700.2219,374.0623,453
5198,0.0,0.45516428,0.7010713,0.09369985,0.32341328,0.087643005,1.0437734,701.8361,322.24878,452
5199,0.0,0.25389424,0.18225339,-0.12893759,-0.14903142,0.07905377,1.0452635,701.93225,525.6778,451
5200,0.0,-0.46798745,1.2795206,-0.54708016,0.50802207,0.03351622,1.0818785,702.1231,701.93225,500
5201,0.0,-0.38646126,-0.3665768,0.0043257643,0.076720476,0.07589558,0.98579544,702.4568,547.1855,499
5202,0.0,0.3351335,0.37070358,-0.21775907,-0.314974,0.08747077,0.9798681,702.6895,634.64215,498
5203,0.0,0.4001103,0.93679386,0.39179954,0.7559783,0.020780671,0.8795652,702.78735,608.2605,497
5204,0.0,0.1363361,0.5465695,-0.47378075,0.18518242,0.04683915,1.073791,703.3028,655.92114,496
5205,0.0,-0.15815683,0.18323047,-0.6485148,0.08251738,0.08894504,0.99932945,703.8054,590.18463,495
5206,0.0,0.3683848,-0.42242104,0.09561435,0.0037561937,0.0829057,0.9675724,703.98505,347.38477,494
5207,0.0,1.3114411,1.5833575,0.6834337,0.21644287,0.078953825,0.8412984,704.60016,322.24878,493
5208,0.0,0.17921257,-0.45736724,0.3087887,0.41647422,0.07148103,1.0678537,704.6474,655.92114,492
5209,0.0,0.11284332,0.5991825,0.4026887,0.28253353,0.07760714,0.9047111,705.0838,634.64215,491
5210,0.0,0.56912017,0.15147409,-0.46119714,-0.5130187,0.08792902,1.0084147,705.45886,655.92114,490
5211,0.0,-0.075593464,-0.49194583,0.17129038,0.52379304,0.07927987,1.0418614,705.8968,547.1855,489
5212,0.0,0.46581212,-0.04846751,0.30427656,0.5323486,0.036622595,0.89103776,706.0443,701.93225,488
5213,0.0,0.9071541,0.007898052,-0.46522436,-0.40151426,0.086205065,0.98029304,707.45264,655.92114,487
5214,0.0,0.25856006,0.46092257,-0.118155524,-0.013821341,0.04286429,0.9183648,707.46796,679.4219,486
5215,0.0,0.51320136,-0.002888229,0.07507435,0.5219442,0.05566242,1.1115177,709.2531,679.4219,485
5216,0.0,0.20180997,0.5545834,0.19910502,0.37455037,0.040100556,0.8837131,709.5301,679.4219,484
5217,0.0,1.1473116,-0.31076056,-0.45846903,0.13081113,0.071682855,1.0665387,710.3666,202.43588,483
5218,0.0,0.5739315,0.12214967,0.16314471,0.15864809,0.08751585,0.9883031,710.4336,547.1855,482
5219,0.0,0.47536504,0.48510888,0.20973949,0.047449883,0.07395629,0.9046414,710.5021,347.38477,481
5220,0.0,-0.022969404,0.36074895,-0.02558586,0.79767466,0.0873604,1.0157546,710.5434,679.4219,480
5221,0.0,0.7739599,0.7798028,0.29614872,0.33386904,0.059061646,0.8345047,710.59424,401.4578,479
5222,0.0,-0.4464716,-0.15193515,0.17472497,0.17121358,0.08686457,1.0081699,711.2511,498.06696,478
5223,0.0,-0.32478413,0.19807549,-0.7121745,-0.019664492,0.08692248,0.9987263,712.2111,-181.65251,477
5224,0.0,1.190945,-0.04258122,-0.5552607,-0.2723555,0.08622934,0.98191786,712.44885,655.92114,476
5225,0.0,0.33361402,-0.65365595,0.009696168,0.6480347,0.063043036,0.9326052,714.0904,498.06696,475
5226,0.0,-0.07000932,0.37017238,0.061113134,-0.43971545,0.07061445,1.0421141,714.20294,679.4219,474
5227,0.0,-0.2793617,0.42152467,0.2591105,0.3607151,0.08185135,1.0497127,714.374,322.24878,473
5228,0.0,-0.43161955,0.14085726,0.26952395,-0.7552041,0.025691321,0.9908791,714.4083,608.2605,472
5229,0.0,0.3670637,0.08263288,-0.69991714,0.04571435,0.07986284,1.0262552,714.51996,590.18463,471
5230,0.0,-0.08929191,0.36145312,0.44094437,-0.45788002,0.08680232,1.0038401,715.0149,679.4219,470
5231,0.0,0.15947191,-0.12727866,-0.2365853,-0.49355954,0.033984482,0.9857338,715.5214,106.06888,469
5232,0.0,-0.16353922,0.5474165,0.048112724,0.72897923,0.0742894,0.9127024,715.68726,701.93225,468
5233,0.0,0.47850862,0.47127107,0.11013493,-0.2136033,0.03453381,1.0862876,716.0861,679.4219,467
5234,0.0,-0.60720915,0.4923568,0.45895976,-0.057408895,0.084011234,0.97420067,716.5942,427.3379,466
5235,0.0,-0.4522086,-0.0007092601,-0.1040143,0.043551944,0.038797878,1.0239633,717.0732,472.26105,465
5236,0.0,1.5208836,1.2089245,0.28351405,-0.2771854,0.08616061,1.0105172,718.4942,679.4219,464
5237,0.0,-0.199762,0.44722816,0.2535824,0.15269671,0.07017017,1.0735745,719.85205,248.33594,463
5238,0.0,0.15466826,0.35426036,-0.21981516,0.073115796,0.07877819,0.9558387,720.9873,547.1855,462
5239,0.0,-1.1637212,1.2891375,-0.6473957,0.06712903,0.055943515,0.9718578,721.55,74.3682,461
5240,0.0,0.53633577,0.31553876,0.6840183,0.28282243,0.081469215,0.92909837,722.2641,525.6778,460
5241,0.0,-4.3114767e-05,0.20356856,-0.4008974,-0.19908722,0.08446998,1.0077571,722.71735,679.4219,459
5242,0.0,1.1743499,0.6343488,0.49032858,0.5007663,0.076553114,0.8681644,723.1164,655.92114,458
5243,0.0,0.064852335,0.15505771,0.032533634,0.2683969,0.02768513,1.0629667,723.9735,655.92114,457
5244,0.0,-0.47870424,-0.6401398,0.46053973,0.037348937,0.08513349,1.0010965,724.1397,547.1855,456
5245,0.0,-0.21065506,0.15826192,-0.25173923,0.7962686,0.06943001,0.9343975,724.2992,655.92114,455
5246,0.0,-0.75507325,-0.110438906,0.24304296,-0.030501828,0.08502447,1.0004079,724.96375,547.1855,454
5247,0.0,0.38264802,-0.21032211,0.2568514,0.41269284,0.07521788,0.93185514,725.2443,634.64215,453
5248,0.0,1.2120613,0.5211753,0.42264864,0.3299726,0.014985624,0.9047646,726.10205,427.3379,452
5249,0.0,0.8183496,-0.06438273,0.018444736,0.34650227,0.06023011,1.104923,726.2315,269.81024,451
5250,0.0,0.7198879,-0.54816127,-0.4460256,0.21344432,0.081566215,0.97903204,726.92804,525.6778,500
5251,0.0,1.2554839,0.562194,-0.2958236,-0.07010745,0.08185381,0.9494135,727.20044,224.77551,499
5252,0.0,0.3752553,0.32965523,0.19320995,0.50850594,0.06255229,1.1161845,727.42896,590.18463,498
5253,0.0,0.41658953,-0.3409448,0.7138128,0.70289594,0.06822493,1.106955,727.51733,634.64215,497
5254,0.0,0.8793793,0.022893641,-0.40251887,-0.3831712,0.05422492,0.9428411,727.88,608.2605,496
5255,0.0,0.5948153,0.76823694,-0.16882117,0.13754058,0.059758794,1.114228,728.1847,547.1855,495
5256,0.0,-0.44410783,0.6796095,0.29222694,-0.14587142,0.056717597,0.93139166,728.9875,290.5451,494
5257,0.0,-0.18463926,0.7398917,-0.21106736,0.86241335,0.0825228,1.0359612,729.4934,248.33594,493
5258,0.0,-0.28904837,0.11279166,0.43309513,-0.6781473,0.08018532,0.98555547,729.9427,655.92114,492
5259,0.0,1.0207181,0.38917634,-0.27245635,-0.10966087,0.050987054,1.10309,729.9541,726.2315,491
5260,0.0,0.29794165,0.2607854,0.54025435,0.3971204,0.03494748,0.88546693,730.12115,655.92114,490
5261,0.0,0.9956167,0.23264238,0.19460611,0.09605926,0.070817925,1.1035413,730.32745,176.55203,489
5262,0.0,0.8497415,-0.26263356,0.25635913,0.4028627,0.06498548,0.89899397,730.58563,-103.409,488
5263,0.0,-0.09082181,0.8931737,-0.06897034,0.278255,0.08368011,1.0117948,731.32294,-70.24563,487
5264,0.0,-0.653212,0.26954523,0.3249679,0.22548927,0.069490924,0.9512343,731.92664,401.4578,486
5265,0.0,0.17524378,-0.2576506,0.5612659,0.52292746,0.06996717,1.0830106,732.0342,322.24878,485
5266,0.0,0.21859156,0.26255947,-0.0014160039,0.7791556,0.08146104,1.0424491,732.2458,634.64215,484
5267,0.0,-0.0886327,0.5875319,-0.18168227,0.46001,0.07496967,1.0620672,732.6693,701.93225,483
5268,0.0,-0.31909525,0.28062004,0.29604968,-0.17988701,0.08351824,1.0049707,732.68195,608.2605,482
5269,0.0,-0.083008446,0.19625947,0.6693988,-0.52492344,0.070902094,1.0509908,732.69415,498.06696,481
5270,0.0,-0.46804166,0.554013,-0.22597574,-0.3587621,0.07122956,0.9797547,733.3296,448.41833,480
5271,0.0,0.63573754,-0.17155151,-0.087533355,-0.051118772,0.07290916,1.0503622,733.40155,679.4219,479
5272,0.0,-0.6021873,0.30832967,0.11642059,-0.10880111,0.08164757,1.0121413,733.8544,590.18463,478
5273,0.0,0.45034912,0.033134937,0.2466957,0.18017527,0.07468531,1.0660522,735.2406,679.4219,477
5274,0.0,0.7300849,0.5538972,0.3135435,0.23852876,0.077018574,0.915623,735.92834,427.3379,476
5275,0.0,0.32110804,-0.049920272,-0.09553277,0.24583653,0.07664007,1.0436488,735.94495,525.6778,475
5276,0.0,0.084693514,-0.7216173,0.29092777,0.38787547,0.07681592,0.9690225,737.2568,498.06696,474
5277,0.0,-0.12678964,0.7451539,0.2593545,0.17982593,0.081944086,0.97690725,737.82916,655.92114,473
5278,0.0,0.72707653,0.66664714,0.3772427,-0.047479615,0.07605308,1.0842032,738.0454,176.55203,472
5279,0.0,0.5386426,-0.8124378,-0.051314957,0.6160441,0.062266123,0.9400563,738.6714,655.92114,471
5280,0.0,0.2606519,0.33523285,0.15947668,0.43815958,0.070633724,0.9138737,738.6982,726.2315,470
5281,0.0,0.25311622,-0.08947267,0.21558595,0.2267101,0.058509707,0.922709,740.70325,679.4219,469
5282,0.0,0.6129515,-0.0420427,-0.18296964,0.47682405,0.08074426,1.0280601,740.7479,427.3379,468
5283,0.0,-0.17148872,0.5635113,0.14400178,0.54961145,0.08184058,0.9874378,741.61005,224.77551,467
5284,0.0,-0.50442463,0.1333874,0.55169934,-0.3704537,0.052754883,0.9598446,741.65857,608.2605,466
5285,0.0,0.9623292,0.30761647,0.107027434,0.33393523,0.081010185,0.9678104,742.5529,202.43588,465
5286,0.0,0.15675557,0.1581558,0.4016158,-0.17755136,0.07914099,1.0317001,742.7021,701.93225,464
5287,0.0,-0.6402805,0.015581582,0.5150151,-0.3416929,0.057678144,0.9735061,742.97577,701.93225,463
5288,0.0,-0.04553205,0.9525191,-0.17423646,0.5917275,0.08149786,1.0090054,744.3405,566.77905,462
5289,0.0,0.5410021,0.7873229,0.7952209,0.10732619,0.05477301,1.1508065,744.53455,701.93225,461
5290,0.0,0.94783735,0.6131394,-0.069517,0.14065751,0.08151173,0.9991656,744.7976,566.77905,460
5291,0.0,0.6005367,0.4016858,-0.44495577,-0.09767469,0.077414915,1.0343027,747.2953,679.4219,459
5292,0.0,0.29031694,-0.6716845,0.26180968,0.42117321,0.07248707,0.9555399,747.3433,566.77905,458
5293,0.0,0.65198076,0.7960853,0.56893384,0.67314655,0.06498616,0.8435996,747.453,634.64215,457
5294,0.0,-0.1615843,0.27545774,0.19768202,0.5307472,0.07401487,0.9425262,747.47174,726.2315,456
5295,0.0,0.12961642,-0.13748609,-0.5308512,0.40486217,0.07889142,0.98449683,748.0321,401.4578,455
5296,0.0,0.6951447,0.3277033,0.50924087,-0.07761043,0.03552904,0.8894861,748.18744,202.43588,454
5297,0.0,0.61764294,0.059529573,0.84045625,0.5700973,0.06769171,1.1217752,748.5827,498.06696,453
5298,0.0,0.4680755,-0.413309,-0.5403477,0.22294345,0.05523007,0.9643838,748.7471,525.6778,452
5299,0.0,0.26838854,0.08459163,0.26163346,0.5164537,0.080772534,1.0054345,748.83905,726.2315,451
5300,0.0,-0.008320843,0.22435324,0.59105223,-0.08890969,0.062654346,0.9236693,749.11487,748.83905,500
5301,0.0,0.045697913,-0.22802138,0.24926867,-0.18948545,0.04679645,0.957145,750.00433,448.41833,499
5302,0.0,0.6812052,0.36897996,0.19319582,0.5914868,0.07768242,1.0580325,750.6026,590.18463,498
5303,0.0,0.22814694,-0.4668322,-0.22441849,0.67328095,0.07357685,1.0373768,751.0391,655.92114,497
5304,0.0,-0.0207471,-0.2681582,0.49080345,0.16436988,0.06463302,1.0581071,751.34845,269.81024,496
5305,0.0,-0.1899717,0.71171105,-0.19452743,0.1375157,0.06387723,0.9367958,751.48267,590.18463,495
5306,0.0,0.16912271,0.5616233,0.4672088,0.08650409,0.07377674,0.9312548,751.91113,566.77905,494
5307,0.0,0.70404106,-0.2009567,0.5466355,0.75741136,0.07139537,1.095015,752.0279,679.4219,493
5308,0.0,0.41509974,0.59960896,0.5323326,0.8090689,0.07964381,0.9703068,752.40625,679.4219,492
5309,0.0,-0.04378211,0.47595498,0.038493864,0.89320755,0.07826576,0.9618081,752.7049,498.06696,491
5310,0.0,-0.277308,1.2716833,-0.3785665,0.63306826,0.07014971,1.0796814,752.99554,448.41833,490
5311,0.0,1.0412093,0.46689025,0.15011962,0.37853298,0.07177025,0.90011,753.1616,590.18463,489
5312,0.0,0.059099887,0.43640128,0.5327362,-0.06319228,0.038497314,0.90913266,753.4535,726.2315,488
5313,0.0,-0.28393513,0.4546518,-0.5336507,0.55892724,0.056865238,0.9439959,753.4889,726.2315,487
5314,0.0,0.48612225,-0.19521785,0.23300388,0.4552219,0.033174865,1.086689,753.56244,608.2605,486
5315,0.0,0.16061057,-0.70284474,-0.21252544,0.238285,0.07560892,1.012273,753.8391,634.64215,485
5316,0.0,0.020341674,-0.03261081,0.21696483,-0.29870155,0.043382175,1.0434175,755.26666,655.92114,484
5317,0.0,0.5688506,0.6835663,0.6808101,0.15735693,0.07800127,0.9525992,756.146,590.18463,483
5318,0.0,0.45022848,0.33400637,0.64088804,0.58220595,0.07700153,0.94900227,759.714,472.26105,482
5319,0.0,0.87781984,-0.010074445,-0.18815891,0.07692364,0.07222016,1.0521605,761.7184,679.4219,481
5320,0.0,0.19467968,0.120020084,0.28151858,0.3321311,0.070434384,0.9366677,761.83374,566.77905,480
5321,0.0,0.55707544,-0.18727596,-0.22942388,0.20216389,0.07596861,1.0260696,762.488,-130.86842,479
5322,0.0,0.88025683,0.91851234,0.5016141,0.7231953,0.07647548,1.0613668,762.9453,106.06888,478
5323,0.0,-0.16783437,0.2539162,-0.35958987,0.4445015,0.06633453,0.95522624,763.1218,748.83905,477
5324,0.0,0.2762535,-0.012321489,-0.046854295,-0.68271315,0.07834949,1.0004501,763.33124,374.0623,476
5325,0.0,0.66683257,0.7260592,0.49618465,0.6181572,0.07831354,1.0062221,763.45123,547.1855,475
5326,0.0,0.3463095,-0.03939682,0.32404888,-0.2390767,0.07101512,1.043216,764.4243,566.77905,474
5327,0.0,0.02417282,-0.09538511,0.44375855,0.43108246,0.07604054,0.9689733,765.1833,128.72398,473
5328,0.0,0.25487772,1.1281104,0.04590038,0.61683774,0.078018576,1.0036422,765.2834,634.64215,472
5329,0.0,0.31961808,0.023400458,0.22457568,-0.08519175,0.066749424,1.054842,766.2965,-232.44112,471
5330,0.0,0.5070818,-0.020105083,0.013969972,0.43167174,0.07049711,0.94033813,767.5203,472.26105,470
5331,0.0,-0.0011427279,0.10109988,-0.16406053,0.5986573,0.069844425,1.048662,768.4713,679.4219,469
5332,0.0,-0.12499922,0.17014714,0.12787081,0.1675434,0.07667052,0.9853285,768.712,374.0623,468
5333,0.0,0.10602584,0.3920908,0.18219286,-0.2625542,0.046020158,1.066477,768.8542,608.2605,467
5334,0.0,0.29660028,0.21494101,0.023190277,0.7667932,0.07481443,0.95583975,769.0223,472.26105,466
5335,0.0,0.6834296,0.24813904,-0.3754336,0.1273498,0.022320125,0.9409985,769.032,566.77905,465
5336,0.0,-0.0053466386,0.1752405,-0.04683617,0.895753,0.02993784,1.0815984,769.92053,590.18463,464
5337,0.0,0.6279709,-0.2470195,-0.5916675,-0.5685231,0.075983495,1.0031053,770.2273,748.83905,463
5338,0.0,0.517429,0.34983942,0.6085982,0.27069348,0.07715521,1.0048285,770.4406,634.64215,462
5339,0.0,0.58875996,-0.4482531,-0.36823395,-0.12460868,0.040437546,0.97012895,771.44214,566.77905,461
5340,0.0,-0.26242003,0.4993199,0.12677558,-0.37196207,0.07588618,1.0128002,771.55286,748.83905,460
5341,0.0,-0.6324787,-0.34572858,0.54188955,-0.4450487,0.076911256,1.0002083,771.91864,726.2315,459
5342,0.0,0.68588614,0.9759514,0.24023378,0.3560875,0.04823971,1.1495653,772.5767,634.64215,458
5343,0.0,0.30109426,0.12878256,-0.46404174,-0.2906235,0.053332318,0.96908313,772.617,701.93225,457
5344,0.0,-0.17989466,1.4555427,-0.22982806,0.73582774,0.058325678,0.88507104,774.13586,748.83905,456
5345,0.0,-0.6025357,1.4591837,-0.42980084,0.6294119,0.075269654,0.97211933,774.1758,608.2605,455
5346,0.0,0.3293928,0.21266374,-0.24879701,0.39180985,0.06975858,0.94967467,774.5074,726.2315,454
5347,0.0,-0.32107893,-0.5402495,0.42152068,0.2396469,0.07639838,0.99889654,775.1043,525.6778,453
5348,0.0,0.5740402,0.14154482,-0.31731096,0.23291378,0.07512494,1.0211643,776.0347,590.18463,452
5349,0.0,1.3313975,0.7707849,0.19045258,0.11810651,0.069425635,1.0997212,777.0084,374.0623,451
5350,0.0,-0.1669845,-0.19781663,0.6072367,-0.024786443,0.06911453,0.96319205,777.02747,547.1855,500
5351,0.0,0.042374905,0.34492302,-0.26395473,0.10324144,0.045444854,1.0565612,777.03534,634.64215,499
5352,0.0,-0.23667252,0.3590717,-0.47557887,-0.20013979,0.04936206,1.0206435,777.4931,202.43588,498
5353,0.0,0.97494596,0.44637883,0.8919664,0.786445,0.04792811,1.1817302,777.6009,152.68686,497
5354,0.0,0.012887435,0.14144267,0.34142694,0.48421875,0.032252092,0.91720164,778.10175,701.93225,496
5355,0.0,0.71696305,0.86671466,0.24225122,0.32708085,0.071031176,0.9215639,779.9449,701.93225,495
5356,0.0,-0.18045513,0.4755407,-0.3623748,0.44150928,0.07185731,0.9687428,780.2697,590.18463,494
5357,0.0,0.68154067,0.020528197,0.6530191,0.42672512,0.04516248,1.1254969,780.9247,777.0084,493
5358,0.0,0.09256369,0.35463554,0.053985685,0.8856214,0.064967155,0.917379,781.60767,472.26105,492
5359,0.0,0.8047083,0.67816997,-0.01001888,0.27543977,0.071114354,0.93574655,782.72766,590.18463,491
5360,0.0,0.010506601,0.25411907,0.27777344,0.43434992,0.052958865,0.9130345,782.8397,-419.17935,490
5361,0.0,0.2692613,-0.06300694,0.3376872,0.7187687,0.07488502,0.9932943,784.19385,634.64215,489
5362,0.0,-0.007285694,0.046270583,0.48045042,0.24004719,0.043835115,1.079305,784.8229,472.26105,488
5363,0.0,0.55894196,-0.10734786,0.6541522,0.8347262,0.07461606,0.9846558,785.0353,290.5451,487
5364,0.0,1.0205014,0.66721165,0.41720876,-0.22876436,0.06668831,1.0734329,785.68463,472.26105,486
5365,0.0,0.50107324,0.79711586,0.0075092246,0.5109106,0.026419925,1.104788,786.30695,726.2315,485
5366,0.0,0.0058650617,-0.35989964,-0.3151305,0.60959816,0.06731324,1.0286078,786.4452,566.77905,484
5367,0.0,0.73074806,0.4652434,0.026400112,-0.28620306,0.021242706,0.93502676,787.19415,590.18463,483
5368,0.0,-0.17270312,-0.0006988591,0.34726614,-0.3686985,0.06357282,1.0287119,787.84454,655.92114,482
5369,0.0,-0.010172666,-0.107343905,0.4844596,0.10427781,0.055613518,0.9378924,787.9953,777.0084,481
5370,0.0,0.60423315,0.95243347,0.791689,0.4595991,0.07353963,0.96305835,788.5045,634.64215,480
5371,0.0,0.009896711,0.25731987,0.2973083,0.4806068,0.0707384,1.043323,789.87714,777.0084,479
5372,0.0,0.31638747,0.28322086,0.8129536,0.16543323,0.06290286,1.0907795,790.68414,48.54707,478
5373,0.0,0.23251534,0.021072147,-0.15817633,-0.12621766,0.06631257,0.9700844,790.8967,701.93225,477
5374,0.0,0.31180987,0.21869744,0.11952989,0.59793955,0.06761353,1.0635237,790.9456,590.18463,476
5375,0.0,-0.012385544,0.7439992,0.042905536,0.7147268,0.058424413,1.098081,791.13306,248.33594,475
5376,0.0,0.62064797,0.46153447,0.6203955,0.16053818,0.07325794,0.9742255,791.27203,679.4219,474
5377,0.0,-0.31015983,0.64237976,-0.47668433,0.0052654934,0.06299026,1.0303497,792.35657,347.38477,473
