,,phi_1,theta_1,theta_2,theta_3,theta_4,theta_5,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\theta_4$,$\theta_5$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,,,
33579,5.139484489561051e-161,0.9798261,0.29632616,-0.08950075,0.07964444,-0.28308254,-0.09021516,0.003252485,-6.3481352e-06,0.0009326258,6858.5435,6796.3345,971
33580,5.1419946162600254e-161,0.9595518,0.66569644,0.61793864,0.23664033,0.14268492,0.17644297,0.0024742456,-9.616268e-05,0.0046401005,6858.544,6792.206,970
33581,5.404574633731181e-161,0.9999543,0.98996335,0.73731494,0.4586122,-0.09376424,-0.22191924,0.0026016745,-0.032843128,0.00037467864,6858.5938,6772.9287,969
33582,6.190327150967592e-161,0.9808013,0.60915625,0.13498485,0.07426446,-0.06006064,-0.06503596,0.003289287,2.8774825e-06,0.00010423311,6858.7295,6853.085,968
33583,6.214555406393343e-161,0.99929,0.6669673,0.29457888,0.14960928,-0.0006657885,0.13596965,0.0029079756,0.0041496833,-0.0005641898,6858.7334,6853.085,967
33584,6.468428891870146e-161,0.99802804,0.63206136,0.20437916,0.21427423,-0.08597314,0.0022841778,0.0023898364,0.0015377244,-0.003944399,6858.7734,6796.3345,966
33585,6.560674419892956e-161,0.97548884,0.8195065,0.9047337,0.61724913,0.11576657,0.26362574,0.0023461508,-0.00020575897,0.0017232421,6858.7876,6820.085,965
33586,7.95630343441529e-161,0.9556469,0.41728932,0.2661323,0.3516283,-0.13427296,-0.13543263,0.0029012752,2.9328889e-05,-0.00031420216,6858.9805,6844.1426,964
33587,8.428187026867045e-161,0.9994429,0.38352743,0.09066762,0.046704352,-0.2867414,0.23108368,0.0032322132,0.0033815107,-0.0019092893,6859.038,6820.085,963
33588,8.444664415608144e-161,0.9979467,0.4508896,-0.028089954,0.1387752,-0.071136735,-0.0046473388,0.0020040118,-0.0012140921,0.0018821547,6859.04,6841.0557,962
33589,9.104147913392804e-161,0.99999607,0.15667662,0.07226356,0.061121646,-0.08905799,0.044381283,0.0028368242,-0.022722337,0.0010200542,6859.115,6726.991,961
33590,9.930831262918798e-161,0.9996233,1.0249636,0.81044656,0.38257173,-0.012004189,0.04489612,0.0029627539,0.003262285,-0.0007174555,6859.202,6788.4873,960
33591,1.0316351124562012e-160,0.9998859,0.3771202,0.14056933,-0.029349698,-0.41018814,0.21525304,0.0033302105,0.019132014,-0.001591283,6859.24,6826.51,959
33592,1.0623058825360352e-160,0.9990354,0.56564236,0.49415377,0.22942379,-0.002776343,0.0066099474,0.0030111307,-0.0028339906,0.003462706,6859.2695,6850.2334,958
33593,1.0743033178668995e-160,0.9988894,0.55089027,0.32097545,0.2829878,0.050103027,0.34338427,0.002858782,-0.0028306283,0.002073481,6859.281,6810.628,957
33594,1.0827291832201086e-160,0.94277716,1.0773425,0.9365576,0.60776377,-0.08487251,0.07214103,0.0026388806,-5.94592e-06,0.002037978,6859.2886,6799.6963,956
33595,1.1486265293942644e-160,0.99860907,0.060598683,0.41963777,-0.12875283,-0.32431206,0.1109459,0.0026356613,0.00014470496,0.0011050443,6859.3477,6837.581,955
33596,1.2726558900265468e-160,0.9795067,0.38923407,-0.0059751715,0.17737642,-0.32547775,-0.073789716,0.0033058382,-1.8500863e-05,2.3253642e-05,6859.45,6765.09,954
33597,1.5978277193040893e-160,0.95425844,0.97377414,0.63218904,0.4658191,-0.10315464,0.0023537579,0.0025632023,5.4071693e-06,0.00043146915,6859.6777,6837.581,953
33598,2.0002144630522535e-160,0.9919481,0.61337733,-0.10827643,0.015273823,-0.40190354,-0.43344495,0.0027117345,0.00013512325,-0.0008971697,6859.9023,6756.1885,952
33599,2.086201662022523e-160,0.99899805,0.41909456,0.2385786,0.19031034,-0.11754726,0.31831616,0.003202685,0.0005378263,-0.0008423207,6859.9697,6751.9907,951
33600,2.0667928636283266e-160,0.99084824,0.4122437,-0.30844826,-0.11972688,-0.4246601,-0.31996554,0.003056896,-2.624261e-05,0.00043457808,6859.9863,6847.1045,1000
33601,2.0850380970837494e-160,0.9841458,0.784059,0.7467438,0.43729106,0.17859918,0.061179634,0.0029266623,-4.633848e-05,-0.00034834523,6859.995,6732.3145,999
33602,2.2022391254495824e-160,0.99925095,0.42715406,0.36583093,0.04711583,0.1265176,0.06832298,0.002742077,-0.0021445479,0.00033930372,6860.05,6859.9697,998
33603,2.5187228583594504e-160,0.99863064,0.83802265,0.49280712,0.3141275,0.102481164,0.21218385,0.0029826218,0.0008307349,0.00019575775,6860.184,6759.9473,997
33604,2.6942901737831754e-160,0.99980664,0.46812868,0.5920235,0.35718724,-0.25224805,0.12655796,0.0022201485,0.0040176306,0.0012214049,6860.2515,6742.212,996
33605,3.099595137232056e-160,0.97897357,0.50947636,-0.08456914,-0.041561622,-0.293982,-0.4394307,0.0025297953,-3.42461e-05,0.00037234332,6860.3916,6820.085,995
33606,3.816292167885423e-160,0.9673248,0.560686,0.44603154,0.1909216,0.13759376,0.26586172,0.0024608911,-9.928787e-05,0.004092882,6860.5996,6859.9697,994
33607,3.836844977015338e-160,0.99306065,0.28143868,0.2138761,-0.009682367,-0.63684464,0.12041012,0.0033475044,0.00011432084,-0.00012403616,6860.605,6742.212,993
33608,3.979958937644069e-160,0.9999868,0.51712906,0.48441857,0.3521537,-0.24598517,-0.015780548,0.003190085,-0.052420393,0.001248692,6860.6416,6772.9287,992
33609,4.0386882132991123e-160,0.9791884,0.52106714,0.034919403,0.16852418,-0.33451205,-0.14075753,0.003220318,6.837067e-05,-0.0013037365,6860.6562,6546.834,991
33610,4.2407836045764584e-160,0.99163765,1.1102862,0.68597245,0.29208753,-0.21813208,-0.11685278,0.0026102604,-7.521343e-05,0.0013560752,6860.705,6785.1504,990
33611,4.589860479875464e-160,0.94787824,0.86699176,0.6625034,0.60218024,0.18762252,0.19461894,0.0026814337,-0.00010603352,0.0047351634,6860.784,6777.455,989
33612,4.8431268938181414e-160,0.9981962,0.23222323,0.39485767,0.03691432,-0.047330324,0.410606,0.0025604095,0.00056896184,-0.00075848674,6860.838,6813.5996,988
33613,4.873967176710397e-160,0.99992615,0.6327736,0.51897365,0.013088507,-0.2647515,0.18298282,0.002890454,0.019464524,-0.0015889135,6860.844,6822.904,987
33614,4.919395044785856e-160,0.9994507,0.27297732,0.17792925,-0.06715348,-0.6061999,0.15284707,0.0033020256,0.0014246575,0.00016614304,6860.8535,6796.3345,986
33615,5.120359375253388e-160,0.99737644,0.6106774,0.32380262,0.066713974,-0.19480768,0.11608506,0.0020961547,-0.001969161,0.0040671234,6860.8936,6822.904,985
33616,5.1706078392625585e-160,0.9936109,0.8877167,0.9053357,0.43661314,0.055269435,-0.0031342627,0.003004018,0.00019513375,-0.0020870855,6860.9033,6781.131,984
33617,5.252033064736075e-160,0.99978375,0.89627934,0.8628488,0.39676774,0.054208152,-0.10284378,0.002683591,-0.004469579,-0.00013305867,6860.919,6732.3145,983
33618,6.412968596570223e-160,0.9994632,0.27972826,0.18764596,0.0040697837,-0.1547683,0.23613353,0.0030975987,-0.0021961874,0.002107333,6861.1187,6621.8496,982
33619,6.441212601606564e-160,0.959715,0.37772927,0.029270777,0.13861349,0.016274637,-0.12745999,0.0025663227,-3.5298955e-05,0.0023526757,6861.123,6759.9473,981
33620,6.803276365273145e-160,0.9996168,0.052576203,0.5672297,-0.20592852,-0.05045866,0.025114724,0.002297753,-0.00042743722,-0.0008298942,6861.1777,6546.834,980
33621,7.530540468237696e-160,0.999966,0.74737966,0.57780707,0.45419115,-0.11192692,0.03541786,0.0032379604,-0.050254714,0.0020835868,6861.2793,6665.4775,979
33622,8.986510566832437e-160,0.9896131,0.19023943,0.23196296,0.1898468,-0.107765965,0.31387267,0.002858461,-8.726253e-05,0.0009923088,6861.456,6546.834,978
33623,8.986510566848783e-160,0.99995327,0.13496687,0.54071915,0.07514241,-0.21475986,0.050566226,0.0024093168,-0.01860272,0.00033709334,6861.456,6853.085,977
33624,1.0252899714670297e-159,0.99987465,0.6573906,0.0928222,-0.06184392,-0.31200522,-0.008876839,0.0033401004,-0.011361562,0.0013433503,6861.588,6687.996,976
33625,1.10752069508915e-159,0.99824816,0.4851747,-0.09521872,0.0869195,-0.1054206,-0.07276636,0.0031667247,-0.0006590047,0.0004307501,6861.665,6813.5996,975
33626,1.1940121867471426e-159,0.9899769,0.80870086,0.74680865,0.21281692,-0.2889585,-0.10631845,0.0018049137,-0.000113514485,0.0023684232,6861.74,6853.085,974
33627,1.2592822021801565e-159,0.9999873,0.4368867,0.1364862,0.15339261,-0.19030923,-0.23193873,0.002698464,0.03770097,-0.0016381154,6861.7935,6850.2334,973
33628,1.3596156290068062e-159,0.99583495,-0.1433108,0.37493217,-0.21951167,-0.33514076,0.2077741,0.0023222885,0.00029795055,-0.0006689982,6861.87,6837.581,972
33629,1.4715313548769454e-159,0.9579404,0.30360132,0.19993009,0.043302324,-0.047742445,-0.070574336,0.0026040215,-5.909226e-05,0.0032471833,6861.949,6853.085,971
33630,1.678901203792192e-159,0.97155005,0.82333976,0.69518536,0.42389902,-0.042125527,0.21437606,0.0027627293,0.00020200017,-0.006211559,6862.081,6813.5996,970
33631,1.7924245876744113e-159,0.99997455,0.5887146,0.46095946,0.33247033,-0.19801146,-0.039967336,0.0032854711,-0.045894485,0.00029641294,6862.1465,6788.4873,969
33632,1.8601899321509832e-159,0.99843776,0.6086447,0.36689004,0.2727629,-0.1690468,0.23387386,0.0028327706,-0.0015267753,0.0011708654,6862.1836,6816.918,968
33633,1.8876393629099436e-159,0.9999686,0.8105249,0.50867754,0.42910978,0.22463839,0.19633226,0.0025820585,-0.03871639,0.0021435425,6862.198,6676.4033,967
33634,1.8987322166635282e-159,0.99057454,0.59084094,-0.0852577,-0.013730916,-0.36622775,-0.41476852,0.0026075784,0.00013060049,-0.00057300273,6862.204,6759.9473,966
33635,1.9380730796865827e-159,0.98335576,0.2841543,0.34213138,-0.29199737,-0.21059497,0.19648112,0.0022390522,-5.691459e-05,0.00036140284,6862.2246,6788.4873,965
33636,1.971479084443329e-159,0.9838011,0.5310992,0.016113237,0.02130891,-0.015127326,-0.060122397,0.0031624443,6.894944e-05,-0.0004741556,6862.2417,6841.0557,964
33637,2.1854273852355713e-159,0.98976624,0.40990695,0.09938428,0.26546627,-0.26865143,-0.19986223,0.0028719183,0.00013632663,-9.942562e-05,6862.3447,6649.033,963
33638,2.2111885116926144e-159,0.99999684,0.81502837,0.654084,0.50705343,0.24560788,0.1438936,0.0027775716,-0.04526889,0.00012739087,6862.3564,6810.628,962
33639,2.3423327782695954e-159,0.99517685,0.73882705,0.22457825,0.07305396,0.087346055,0.29046118,0.002699565,0.00017252802,0.0004206683,6862.414,6777.455,961
33640,2.4332633141693046e-159,0.9997459,0.54233295,0.3360789,0.10421687,-0.08100018,0.37121585,0.00218643,-0.002581577,0.0021656572,6862.452,6816.918,960
33641,2.547549002799681e-159,0.9961617,0.470429,0.3091492,0.29765603,-0.08633006,0.077657826,0.0019374151,-0.00039487783,0.0023265744,6862.498,6742.212,959
33642,2.599063668904251e-159,0.9512733,0.4136494,0.12784743,0.18298455,0.036983706,-0.08344202,0.0025640046,-3.9535815e-05,0.0029095144,6862.518,6799.6963,958
33643,2.8923949072167466e-159,0.9998538,0.79232013,0.9213682,0.31349096,-0.0821215,-0.018124802,0.002659486,-0.031830132,0.0026485554,6862.625,6847.1045,957
33644,3.3799014941323076e-159,0.9780384,0.4117205,0.009175566,0.16837528,-0.30835938,-0.07692012,0.0032691779,-1.2037549e-05,0.0010242419,6862.781,6765.09,956
33645,3.5978864121985797e-159,0.9976006,0.66182166,0.80832464,0.3863235,-0.04347403,0.19567738,0.0026904605,-0.0022800579,0.0026739226,6862.8433,6847.1045,955
33646,3.7248051214451244e-159,0.9957368,0.6508741,0.012478599,-0.09332999,-0.10378394,0.15387847,0.0026190819,0.00085137633,-0.0024634772,6862.878,6822.904,954
33647,4.0610449417779675e-159,0.9996528,0.22371745,-0.034622822,-0.04207848,-0.087078966,-0.25871944,0.0020947037,-0.0005134127,0.00063488504,6862.9644,6804.1543,953
33648,4.1553203868089914e-159,0.9992226,0.48495853,0.4426882,0.3858888,-0.06688662,0.34857446,0.0026718008,-0.0028761686,0.00015209921,6862.9873,6820.085,952
33649,4.3936135853776144e-159,0.99850905,0.26942122,0.09242848,-0.026083408,-0.30123293,-0.030880429,0.002634988,-0.0013131186,0.0025712613,6863.0684,6700.387,951
33650,4.460313833449903e-159,0.9999162,0.07896287,0.14847663,-3.2179018e-05,-0.4066659,0.01389551,0.0025560108,-0.013768406,1.02509475e-05,6863.1094,6694.2803,1000
33651,4.683507311583954e-159,0.9999021,0.39028287,0.34544957,-0.042596426,0.04774973,0.07288995,0.0030532817,0.0010496142,-0.0008431858,6863.158,6788.4873,999
33652,5.333086052307321e-159,0.9627235,1.0329181,0.7710789,0.47705042,0.0014461224,-0.08661833,0.0028375,-0.000103169084,0.002974386,6863.288,6804.1543,998
33653,5.777714517571923e-159,0.99303967,0.946091,0.7447924,0.3677413,-0.1548385,-0.24243277,0.0024021112,-0.00015754535,-0.000754206,6863.368,6788.4873,997
33654,5.981528642030704e-159,0.99672574,0.36340508,-0.23238336,0.054233372,-0.12219647,-0.16173382,0.002953254,-0.00019260941,0.0011823114,6863.403,6856.798,996
33655,6.08760225653249e-159,0.99996924,0.65856856,0.7053601,0.21707174,-0.23320766,-0.069176935,0.003336884,0.014341849,-0.0006335233,6863.4204,6844.1426,995
33656,6.502405951523688e-159,0.9595207,0.43691087,-0.0482696,0.1542912,-0.009117893,-0.19613355,0.002593432,-3.2113097e-05,0.002033165,6863.4863,6816.918,994
33657,6.945473993987756e-159,0.95864034,0.3678957,0.05023395,0.17562404,0.04128035,-0.078429975,0.002559632,-4.8973987e-05,0.002506066,6863.5522,6434.6353,993
33658,7.491535755541501e-159,0.9986872,0.36198598,0.44298884,-0.15630917,-0.37173927,0.113555014,0.002721409,0.002416649,-0.0025249461,6863.628,6804.1543,992
33659,1.0462089422820386e-158,0.99965996,0.2215254,-0.30321482,-0.16735852,-0.22195338,0.20550849,0.0027374902,0.004557987,-0.0007219016,6863.962,6850.2334,991
33660,1.0523570672983142e-158,0.96702266,0.56329566,0.4454802,0.19346082,0.14103149,0.2625668,0.0024637626,-0.000114012844,0.0040756445,6863.968,6649.033,990
33661,1.1246127164136275e-158,0.99981505,0.7835734,0.41184777,0.28671306,0.07192601,0.0913261,0.0029685765,0.008402022,0.00021677301,6864.034,6799.6963,989
33662,1.2484851193078957e-158,0.97904587,0.80046916,0.56064343,0.3432043,0.019891847,-0.055358414,0.0030066362,-7.2223695e-05,-0.00024290654,6864.1387,6799.6963,988
33663,1.366513961154351e-158,0.95640707,0.4965553,0.25919396,0.35456336,0.02793558,-0.083529755,0.0025608835,-5.9659884e-05,0.002127526,6864.229,6813.5996,987
33664,1.4454421874226317e-158,0.97843885,0.46282992,0.3826898,0.10033819,0.08193343,0.29654318,0.0028597824,0.0001406402,-0.0025184934,6864.285,6863.0684,986
33665,1.5037561349406202e-158,0.9945877,0.55462706,-0.13300782,-0.0019694862,-0.18781005,-0.17636059,0.0031477455,-0.00020436243,0.0011501344,6864.3247,6665.4775,985
33666,1.7640883419630446e-158,0.9687981,0.55595076,0.4292272,0.18724063,0.13538899,0.26730153,0.0024853735,-0.00010760698,0.0040240027,6864.4844,6853.085,984
33667,1.791868691095078e-158,0.9997261,0.27585703,0.34910914,0.27273098,-0.116065204,0.324652,0.002964739,-0.001793303,9.2534334e-05,6864.5,6853.085,983
33668,1.9450550632182856e-158,0.9999728,0.74677604,0.62980855,0.48258945,-0.14428987,0.058062606,0.0032308754,-0.06685951,0.0010414189,6864.582,6813.5996,982
33669,2.0443808366949078e-158,0.9983904,0.47236466,0.14925656,0.0035020378,-0.07600188,0.37384135,0.0026599094,-0.00205503,0.001637455,6864.632,6593.3457,981
33670,2.749672168339848e-158,0.9575454,0.31085888,-0.008641188,0.09924967,-0.062892936,-0.07370393,0.0025780573,-6.614268e-05,0.0024710433,6864.928,6850.2334,980
33671,2.819005143767902e-158,0.95164293,0.4098512,0.12799832,0.17962769,0.037734207,-0.08046954,0.0025967248,-5.499776e-05,0.0029771063,6864.953,6665.4775,979
33672,2.9629598685588564e-158,0.96683955,0.7636118,0.81364954,0.4539077,-0.06460562,0.15021066,0.003027395,-7.130683e-05,0.00472872,6865.003,6841.0557,978
33673,3.4522312307757717e-158,0.98923695,0.5472576,-0.17486092,-0.06491592,-0.3029819,-0.34919176,0.0029933027,-6.2676256e-05,0.00031665532,6865.156,6670.6196,977
33674,3.4946309863626042e-158,0.9709749,0.2961079,-0.11146268,-0.06710428,-0.113583386,-0.33363825,0.0025165933,4.309451e-06,0.0006330224,6865.168,6863.0684,976
33675,4.0066141651350716e-158,0.9989844,0.53689533,0.23851627,0.25876102,0.03636502,0.2744329,0.0030587723,8.48076e-05,-0.00020967417,6865.3047,6829.908,975
33676,4.109647103023335e-158,0.9994413,0.5961867,0.25182533,0.06071725,-0.23544201,-0.036857348,0.0024461693,0.0017356867,-0.0028674477,6865.33,6799.6963,974
33677,4.1743646279958636e-158,0.98758954,0.45954043,-0.32400498,-0.082961254,-0.3484624,-0.37865052,0.0030002065,-1.8798566e-05,0.00041319148,6865.3457,6826.51,973
33678,4.269185669386732e-158,0.96108,0.43815035,0.21752925,0.1561003,0.14276162,-0.07923085,0.0024527179,2.5647072e-05,-0.000120314624,6865.368,6844.1426,972
33679,4.57569699979676e-158,0.9916672,0.49307647,0.31828088,-0.07454245,0.10386995,0.19036451,0.0025358328,0.00015009263,-0.000916788,6865.4375,6853.085,971
33680,4.737108865170275e-158,0.99996966,0.7440931,0.586542,0.45340556,-0.104919344,0.028204778,0.0032207088,-0.051135026,0.00205546,6865.472,6856.798,970
33681,5.129544425585007e-158,0.9918694,0.48968375,-0.25379857,-0.08946913,-0.21829987,-0.18536608,0.0030000536,-0.00011916491,0.0012659597,6865.552,6826.51,969
33682,5.1395728572295445e-158,0.9727658,0.49028987,-0.22028813,-0.05997932,-0.29032078,-0.3899759,0.002380415,-2.9620043e-05,0.0007278393,6865.5537,6841.0557,968
33683,5.192544675359675e-158,0.9988421,-0.09326225,0.05857981,-0.010195638,-0.3612363,0.0046380092,0.002729636,0.00095901836,-0.00090980926,6865.564,6856.798,967
33684,5.2409418487420794e-158,0.99993396,0.7739141,0.44998115,0.39450607,0.2150819,0.22110231,0.0026815212,-0.029190129,0.0021370118,6865.573,6856.798,966
33685,5.628203442134536e-158,0.99990755,0.05024423,-0.28750917,-0.36662057,-0.3647671,0.24063386,0.0025309366,-0.002805025,0.0005248868,6865.6445,6863.0684,965
33686,5.700110720548274e-158,0.997008,0.54051864,0.23219505,0.09997267,-0.20920812,0.2416638,0.0023943833,0.00089107,-0.0037412674,6865.657,6788.4873,964
33687,6.5288302129655635e-158,0.9985244,0.19232899,0.6132939,-0.040762194,0.025963232,0.1341411,0.0023011346,0.0012380719,-0.0010107465,6865.793,6781.131,963
33688,6.99074521258618e-158,0.9998643,0.20187639,0.5687946,0.132375,-0.17914253,0.13817185,0.0023683696,-0.018028617,0.0014264247,6865.8613,6807.098,962
33689,7.066245903697884e-158,0.99995565,0.0119043775,0.045664784,-0.4389702,-0.10199886,-0.018432735,0.0019112246,0.012672328,-0.00018855344,6865.872,6737.549,961
33690,7.149540574376102e-158,0.99975723,0.41799244,0.51970375,0.23810565,-0.319008,0.15948418,0.0028478536,-0.011739516,0.0038574948,6865.884,6799.6963,960
33691,7.558797841016428e-158,0.9567444,0.38625538,0.23583141,0.33182108,-0.12669246,-0.11144335,0.0028887524,3.4601602e-05,-0.00047665677,6865.9395,6863.0684,959
33692,8.506888306493378e-158,0.9981664,0.54688984,0.31132507,0.30348697,0.018013602,0.24697676,0.0030844456,-0.00090354984,0.0008968127,6866.0576,6850.2334,958
33693,1.0743217893049598e-157,0.9567511,0.98455936,0.640376,0.42419624,-0.16367462,-0.022141647,0.0025028968,-3.9669765e-05,0.0011172146,6866.291,6777.455,957
33694,1.1008731430136893e-157,0.9469827,0.32356974,-0.052737705,0.02513307,-0.02373304,-0.13011862,0.0025248367,-4.331263e-05,0.002138616,6866.3154,6829.908,956
33695,1.1753116174978837e-157,0.9995728,0.6480396,0.6348173,0.41632587,0.024595806,0.1053893,0.0031569642,0.004659663,-0.001008283,6866.381,6833.6846,955
33696,1.260925302882259e-157,0.9756222,0.5341102,-0.06503448,-0.045442447,-0.2378153,-0.3946095,0.0024458487,-3.6627374e-05,0.00065512303,6866.451,6807.098,954
33697,1.3150017629992456e-157,0.9685237,0.7721477,0.357046,0.37379923,0.17595376,0.14167747,0.0029181985,-1.4968824e-05,-4.0763633e-05,6866.493,6847.1045,953
33698,1.3396289783765022e-157,0.9999431,0.72621036,0.749759,0.34855613,-0.06171235,0.1014379,0.0032905324,-0.004071036,0.00044802806,6866.5117,6721.467,952
33699,1.322859674556053e-157,0.99999124,0.47315824,0.49039504,0.28280473,-0.30932298,0.017987037,0.0032563412,-0.043362867,0.00080709474,6866.5244,6833.6846,951
33700,1.3176106013357029e-157,0.99993646,0.6246574,0.6287375,0.29894826,-0.23784472,0.08778809,0.003230473,-0.05240327,0.001546386,6866.5464,6826.51,1000
33701,1.3195421093257248e-157,0.99994475,0.07912228,0.06079699,0.021801952,-0.3798546,0.14137626,0.0028276944,-0.0061409334,0.0012765131,6866.548,6841.0557,999
33702,1.3842193742581708e-157,0.9997533,0.5558902,0.15502352,-0.116435826,-0.37898463,0.036173288,0.0030758383,0.010854993,-0.0010463605,6866.5957,6841.0557,998
33703,1.4492334906842061e-157,0.9717501,0.7108961,0.54324955,0.3245326,-0.05446687,0.22921759,0.002708248,0.00021418286,-0.0060883737,6866.6416,6833.6846,997
33704,1.56852604264435e-157,0.9951608,0.5650781,0.7352038,0.4406469,0.057809804,0.18125129,0.0022080757,-0.00080655597,0.0024160729,6866.7207,6659.9194,996
33705,1.631009016859206e-157,0.999915,0.42890185,0.5720605,0.21835366,-0.2220315,0.029425584,0.0031621503,-0.025683057,0.001091333,6866.76,6829.908,995
33706,1.7713082241973104e-157,0.999943,0.7912624,0.46135136,0.41265002,0.20443615,0.20219693,0.0027129464,-0.03316803,0.002154214,6866.8423,6781.131,994
33707,2.061788586656466e-157,0.99993783,0.4284878,0.5428443,0.35037124,-0.306366,0.14354047,0.0030752285,0.0018392993,-0.0003240701,6866.994,6850.2334,993
33708,2.4991649711664997e-157,0.98403937,0.097668625,0.3783392,-0.01459221,-0.29246262,-0.059542492,0.0031319046,1.812618e-05,-0.00025362556,6867.1865,6582.0107,992
33709,3.00574956769382e-157,0.9985578,0.2666218,0.21021706,0.029167453,-0.4237353,-0.04785095,0.0029806478,-0.0001557495,-0.001038412,6867.371,6807.098,991
33710,3.0680273238568994e-157,0.95722765,0.98161167,0.6355932,0.4214137,-0.17049251,-0.025543433,0.0025069374,-2.9498766e-05,0.0011044173,6867.3916,6847.1045,990
33711,3.2915128422125276e-157,0.99979186,0.49355578,0.5249449,0.18396258,-0.22604226,0.0029177822,0.0029834076,0.01323918,-0.00033442656,6867.462,6833.6846,989
33712,3.5659318725971044e-157,0.9996852,0.12840793,0.2686183,-0.15925838,-0.102868326,0.17122467,0.0022749864,0.005291723,-0.0022117961,6867.542,6866.5244,988
33713,3.59214541735754e-157,0.98635066,0.21709082,0.34468356,-0.05312847,-0.31103316,0.27054504,0.0028289668,0.00021639842,-0.003211984,6867.5493,6833.6846,987
33714,3.870782428624254e-157,0.9980267,0.56862557,0.04989723,-0.03526467,-0.5817736,-0.2337861,0.002669116,-0.000705299,0.0018977098,6867.624,6844.1426,986
33715,4.124452266311398e-157,0.9991802,0.52393764,0.8117568,0.068379365,-0.021555595,0.016257152,0.0026443608,-0.0033564288,0.0025477647,6867.6875,6833.6846,985
33716,4.148689918206903e-157,0.9736592,0.99039376,0.7288201,0.4730149,-0.15062013,-0.08019621,0.0030130867,-5.8195063e-05,0.0032297226,6867.6934,6552.3257,984
33717,4.326612007962519e-157,0.98883826,0.77507406,0.51270294,0.45797846,0.043791536,-0.13872659,0.0025057027,4.025576e-05,-0.0010271475,6867.7354,6700.387,983
33718,4.8031741328527023e-157,0.96326786,0.6673056,0.7978349,0.5008819,-0.07306743,0.101601794,0.002862091,-9.460213e-05,0.0049295067,6867.84,6716.913,982
33719,5.259822545295345e-157,0.99955326,0.5141019,0.53517765,-0.080816954,-0.16355297,0.13811147,0.0027659696,0.0047154888,-0.0016877026,6867.9307,6866.5244,981
33720,5.384555642411596e-157,0.999974,0.5330764,0.21621212,0.2784618,-0.09890197,-0.23912558,0.002723812,0.027861908,-0.0013493091,6867.954,6721.467,980
33721,5.520327196688088e-157,0.9941234,0.86116797,0.28771508,-0.231398,-0.55964184,-0.19867434,0.0031985675,0.00015067433,-0.0012187724,6867.979,6822.904,979
33722,5.7290315833038714e-157,0.99972606,0.53560615,0.41954988,-0.012510754,-0.3781967,0.02811997,0.0034626708,0.0017799103,0.00017785821,6868.016,6700.387,978
33723,6.246193820663702e-157,0.9555107,0.42055172,0.27012748,0.3514916,-0.14615496,-0.13988005,0.0029070554,2.0364252e-05,-0.0003087584,6868.1025,6676.4033,977
33724,6.539565507149676e-157,0.9753131,0.475007,0.4696015,0.12073635,0.0896478,0.28875008,0.002892238,7.755606e-05,-0.0019381653,6868.1484,6732.3145,976
33725,7.133377247594399e-157,0.9999092,1.0334797,1.0173414,0.741584,-0.010845859,0.088128,0.002694266,0.016236652,0.00018930413,6868.2354,6847.1045,975
33726,7.189325018764083e-157,0.9947488,0.48048288,0.23824522,-0.13088696,-0.21738848,0.10835324,0.0024799767,0.00026892556,0.00079604343,6868.243,6799.6963,974
33727,7.392229055439639e-157,0.95601887,0.3263208,0.0001287815,0.10583217,-0.04631165,-0.085912384,0.0025443796,-6.1892875e-05,0.0026161356,6868.271,6837.581,973
33728,7.39222905541947e-157,0.9560598,1.1006111,0.8381717,0.45395854,-0.1239884,0.008889905,0.0024311102,-0.000106989144,0.0036047818,6868.271,6502.136,972
33729,7.694212195458353e-157,0.99984765,0.16971642,-0.2656077,-0.06269051,-0.3890434,0.10595823,0.0031296697,0.0059665786,-0.00065029296,6868.311,6588.174,971
33730,9.693207810786013e-157,0.9494091,0.93102837,0.7538928,0.64587307,0.21338841,0.22946379,0.0025825645,-5.8372145e-05,0.004446683,6868.542,6796.3345,970
33731,9.884389204199098e-157,0.99990517,0.7639927,0.22010998,0.13467701,-0.008830322,0.07655838,0.0027773317,-0.008691549,0.0022412941,6868.5615,6841.0557,969
33732,9.971646612367498e-157,0.999887,0.44188437,0.40338296,0.074178055,0.11526577,0.055315465,0.0029052438,-0.012303224,0.0012996678,6868.5703,6847.1045,968
33733,1.0409454472155183e-156,0.99038,0.46674138,0.23177381,0.0073080854,0.11743468,0.04791091,0.002587357,0.00016144168,-0.0020555859,6868.6133,6844.1426,967
33734,1.0583710137115207e-156,0.9915241,0.30925527,0.2085036,-0.0132536655,-0.14188856,0.3450748,0.0026784763,-0.00030494956,0.0033425877,6868.63,6756.1885,966
33735,1.1393539774167859e-156,0.99992776,0.6814608,0.27029288,0.058821704,-0.47861502,-0.055187397,0.0030682308,-0.035156023,0.0013427385,6868.7036,6837.581,965
33736,1.1911211531075894e-156,0.96486974,1.0972316,0.9373736,0.5097865,-0.088903286,0.06015235,0.0024762189,-0.0001366448,0.004093617,6868.748,6833.6846,964
